,Mutation,Hnscc_odds,Hnscc_pvalue
690,ART1,0.0,1.0
691,ART5,0.0,1.0
692,ARTN,inf,0.2752293577981668
693,ARVCF,2.689655172413793,0.4765545361875627
694,ARX,0.0,1.0
695,ASAP1,2.689655172413793,0.4765545361875627
696,ASAP2,1.3275862068965518,1.0
697,ASAP3,0.0,0.573564090493129
698,ASB1,0.0,1.0
699,ASB10,inf,0.2752293577981668
700,ASB11,0.0,1.0
701,ASB12,0.0,1.0
702,ASB14,0.0,1.0
703,ASB15,0.0,1.0
704,ASB17,0.0,1.0
705,ASB2,0.0,1.0
706,ASB3,0.0,1.0
707,ASB4,0.0,1.0
708,ASB5,inf,0.2752293577981668
709,ASCC2,inf,0.2752293577981668
710,ASCC3,1.3275862068965518,1.0
711,ASCL1,inf,0.2752293577981668
712,ASCL3,0.0,1.0
713,ASF1B,inf,0.2752293577981668
714,ASH1L,2.75,0.3034880144721127
715,ASH2L,inf,0.2752293577981668
716,ASIC2,0.0,0.5597187687558982
717,ASIC4,0.0,0.5597187687558982
718,ASIC5,0.0,1.0
719,ASL,inf,0.0739041794087671
720,ASPA,0.0,1.0
721,ASPH,5.571428571428571,0.1830337153581604
722,ASPHD2,2.689655172413793,0.4765545361875627
723,ASPM,0.4928571428571429,0.5051855605909485
724,ASRGL1,inf,0.2752293577981668
725,ASTN1,0.35467980295566504,0.4408761989856155
726,ASTN2,8.666666666666666,0.06257941624420661
727,ASUN,0.0,1.0
728,ASXL1,0.8690476190476191,1.0
729,ASXL2,1.0571428571428572,1.0
730,ASXL3,0.0,0.573564090493129
731,ASZ1,inf,0.2752293577981668
732,ATAD1,0.0,1.0
733,ATAD2,5.571428571428571,0.1830337153581604
734,ATAD3A,1.3275862068965518,1.0
735,ATAD3B,inf,0.2752293577981668
736,ATAD5,inf,0.2752293577981668
737,ATF5,0.0,1.0
738,ATF6,0.0,1.0
739,ATF7,2.689655172413793,0.4765545361875627
740,ATF7IP,0.0,1.0
741,ATG14,0.0,1.0
742,ATG16L1,0.0,1.0
743,ATG16L2,0.0,1.0
744,ATG2A,0.8735632183908046,1.0
745,ATG2B,2.689655172413793,0.4765545361875627
746,ATG4C,0.0,1.0
747,ATG7,2.689655172413793,0.4765545361875627
748,ATG9A,0.0,1.0
749,ATG9B,0.0,1.0
750,ATHL1,0.0,1.0
751,ATIC,0.0,1.0
752,ATL1,inf,0.2752293577981668
753,ATM,0.0,1.0
754,ATMIN,0.0,0.5597187687558982
755,ATN1,inf,0.2752293577981668
756,ATOH1,0.0,1.0
757,ATOH7,0.0,1.0
758,ATOH8,0.0,1.0
759,ATOX1,0.0,1.0
760,ATP10A,1.2363636363636363,0.7647529544238998
761,ATP10B,0.0,1.0
762,ATP10D,2.689655172413793,0.4765545361875627
763,ATP11A,0.0,1.0
764,ATP11C,2.689655172413793,0.4765545361875627
765,ATP12A,0.0,0.573564090493129
766,ATP13A1,0.0,1.0
767,ATP13A2,1.8095238095238095,0.614177034255692
768,ATP13A3,inf,0.2752293577981668
769,ATP13A4,0.0,0.5597187687558982
770,ATP13A5,0.0,0.573564090493129
771,ATP1A1,5.571428571428571,0.1830337153581604
772,ATP1A2,1.3275862068965518,1.0
773,ATP1A3,inf,0.0739041794087671
774,ATP1B1,2.689655172413793,0.4765545361875627
775,ATP23,inf,0.2752293577981668
776,ATP2A2,2.689655172413793,0.4765545361875627
777,ATP2A3,2.689655172413793,0.4765545361875627
778,ATP2B1,inf,0.2752293577981668
779,ATP2B3,0.0,0.5597187687558982
780,ATP2B4,inf,0.2752293577981668
781,ATP2C1,2.689655172413793,0.4765545361875627
782,ATP2C2,1.3275862068965518,1.0
783,ATP4A,0.0,1.0
784,ATP5A1,0.0,1.0
785,ATP5E,0.0,1.0
786,ATP5I,0.0,1.0
787,ATP6V0A2,0.0,0.5597187687558982
788,ATP6V0A4,0.0,0.573564090493129
789,ATP6V0B,inf,0.2752293577981668
790,ATP6V0E2,2.689655172413793,0.4765545361875627
791,ATP6V1B1,2.689655172413793,0.4765545361875627
792,ATP6V1C2,0.0,1.0
793,ATP6V1E1,0.0,1.0
794,ATP6V1E2,0.0,1.0
795,ATP6V1G3,0.0,1.0
796,ATP6V1H,0.0,1.0
797,ATP7A,0.0,0.3197331919771389
798,ATP7B,0.8735632183908046,1.0
799,ATP8A1,2.689655172413793,0.4765545361875627
800,ATP8A2,0.0,1.0
801,ATP8B1,0.0,1.0
802,ATP8B2,0.0,1.0
803,ATP8B3,0.0,0.5597187687558982
804,ATP8B4,2.0833333333333335,0.3911186299563527
805,ATP9A,1.3275862068965518,1.0
806,ATP9B,0.0,1.0
807,ATPAF2,0.0,1.0
808,ATPIF1,0.0,1.0
809,ATR,0.0,0.573564090493129
810,ATRAID,0.0,1.0
811,ATRN,inf,0.2752293577981668
812,ATRNL1,0.5103448275862069,1.0
813,ATRX,0.0,1.0
814,ATXN1,2.689655172413793,0.4765545361875627
815,ATXN2,2.689655172413793,0.4765545361875627
816,ATXN3,inf,0.0739041794087671
817,ATXN7,0.0,1.0
818,ATXN7L1,inf,0.0739041794087671
819,ATXN7L2,inf,0.2752293577981668
820,AUH,0.0,1.0
821,AUP1,0.0,1.0
822,AURKC,0.0,0.5597187687558982
823,AVIL,0.0,1.0
824,AVL9,0.0,1.0
825,AVP,0.0,1.0
826,AVPR1A,0.0,0.5597187687558982
827,AWAT1,0.0,1.0
828,AXDND1,0.0,1.0
829,AXIN1,5.571428571428571,0.1830337153581604
830,AXIN2,0.0,1.0
831,AZIN1,0.0,1.0
832,AZU1,0.0,1.0
833,B3GALNT1,0.0,0.5597187687558982
834,B3GALNT2,0.0,1.0
835,B3GALT1,inf,0.2752293577981668
836,B3GAT1,0.0,1.0
837,B3GAT2,2.689655172413793,0.4765545361875627
838,B3GLCT,0.0,1.0
839,B3GNT2,0.0,1.0
840,B3GNT4,0.0,1.0
841,B3GNT5,0.0,1.0
842,B4GALNT4,0.0,0.5597187687558982
843,B4GALT1,0.0,1.0
844,B4GALT3,0.0,1.0
845,B4GAT1,0.0,1.0
846,B9D1,0.0,1.0
847,B9D2,0.0,1.0
848,BAAT,0.0,1.0
849,BABAM1,0.0,1.0
850,BACE1,0.0,1.0
851,BACE2,2.689655172413793,0.4765545361875627
852,BACH1,5.571428571428571,0.1830337153581604
853,BACH2,2.689655172413793,0.4765545361875627
854,BAD,0.0,1.0
855,BAG2,inf,0.2752293577981668
856,BAG6,0.0,1.0
857,BAHCC1,1.0571428571428572,1.0
858,BAHD1,0.0,1.0
859,BAIAP2L1,0.0,1.0
860,BAIAP2L2,0.0,1.0
861,BAIAP3,inf,0.2752293577981668
862,BANF2,0.0,1.0
863,BANK1,inf,0.2752293577981668
864,BANP,0.0,1.0
865,BAP1,2.689655172413793,0.4765545361875627
866,BARX1,2.689655172413793,0.4765545361875627
867,BARX2,inf,0.2752293577981668
868,BASP1,1.3275862068965518,1.0
869,BATF,inf,0.2752293577981668
870,BATF2,0.0,1.0
871,BAX,inf,0.2752293577981668
872,BAZ1A,0.0,0.573564090493129
873,BAZ1B,0.0,1.0
874,BAZ2A,0.0,1.0
875,BAZ2B,0.0,0.573564090493129
876,BBC3,0.0,1.0
877,BBIP1,0.0,1.0
878,BBOX1,0.0,0.5597187687558982
879,BBS12,0.0,1.0
880,BBS2,2.689655172413793,0.4765545361875627
881,BBS4,0.0,1.0
882,BBS7,inf,0.01933941143406981
883,BBS9,1.3275862068965518,1.0
884,BBX,0.0,1.0
885,BCAM,2.689655172413793,0.4765545361875627
886,BCAN,inf,0.2752293577981668
887,BCAP29,0.0,1.0
888,BCAR1,0.8735632183908046,1.0
889,BCAR3,0.0,1.0
890,BCAS2,inf,0.2752293577981668
891,BCAT2,0.0,0.5597187687558982
892,BCHE,0.8735632183908046,1.0
893,BCKDHA,0.0,1.0
894,BCL11A,0.0,1.0
895,BCL11B,0.0,1.0
896,BCL3,0.0,1.0
897,BCL6B,inf,0.2752293577981668
898,BCL7C,0.0,1.0
899,BCL9,1.3275862068965518,1.0
900,BCL9L,0.5103448275862069,1.0
901,BCLAF1,0.0,1.0
902,BCO1,2.689655172413793,0.4765545361875627
903,BCO2,2.689655172413793,0.4765545361875627
904,BCOR,1.3275862068965518,1.0
905,BCORL1,0.0,1.0
906,BCR,inf,0.0739041794087671
907,BCS1L,inf,0.2752293577981668
908,BDKRB2,0.0,1.0
909,BDP1,0.646551724137931,1.0
910,BECN1,0.0,1.0
911,BEGAIN,1.3275862068965518,1.0
912,BEND2,inf,0.2752293577981668
913,BEND3,1.3275862068965518,1.0
914,BEND4,0.0,1.0
915,BEND5,0.0,1.0
916,BEST1,0.0,1.0
917,BEST3,0.0,1.0
918,BET1,0.0,1.0
919,BEX1,0.0,1.0
920,BFSP2,0.0,1.0
921,BGN,0.0,1.0
922,BHLHE22,0.0,1.0
923,BHLHE23,2.75,0.3034880144721127
924,BHLHE40,0.0,1.0
925,BHLHE41,inf,0.2752293577981668
926,BHMG1,0.8735632183908046,1.0
927,BICC1,1.3275862068965518,1.0
928,BICD1,0.0,0.5597187687558982
929,BICD2,1.3275862068965518,1.0
930,BICDL2,0.0,1.0
931,BIN2,0.0,1.0
932,BIN3,0.0,1.0
933,BIRC2,inf,0.2752293577981668
934,BIRC3,2.689655172413793,0.4765545361875627
935,BIRC6,0.646551724137931,1.0
936,BIRC8,inf,0.2752293577981668
937,BLACE,0.0,1.0
938,BLK,inf,0.2752293577981668
939,BLMH,0.0,1.0
940,BLNK,0.0,1.0
941,BLVRA,0.0,0.5597187687558982
942,BMP1,2.689655172413793,0.4765545361875627
943,BMP15,0.0,1.0
944,BMP2K,0.0,1.0
945,BMP3,0.0,0.5597187687558982
946,BMP4,0.0,1.0
947,BMP5,2.689655172413793,0.4765545361875627
948,BMP6,0.0,1.0
949,BMP7,0.0,1.0
950,BMP8B,0.0,1.0
951,BMPER,2.689655172413793,0.4765545361875627
952,BMPR1A,2.689655172413793,0.4765545361875627
953,BMPR1B,2.689655172413793,0.4765545361875627
954,BMT2,0.0,1.0
955,BMX,0.0,1.0
956,BNC1,inf,0.2752293577981668
957,BNC2,0.8735632183908046,1.0
958,BNIP1,0.0,1.0
959,BNIP3,2.689655172413793,0.4765545361875627
960,BOC,inf,0.0739041794087671
961,BOD1L1,1.8095238095238095,0.614177034255692
962,BOD1L2,0.0,1.0
963,BOP1,5.571428571428571,0.1830337153581604
964,BORA,0.0,1.0
965,BORCS8-MEF2B,0.0,1.0
966,BPHL,inf,0.2752293577981668
967,BPI,inf,0.2752293577981668
968,BPIFA2,0.0,1.0
969,BPIFA3,inf,0.2752293577981668
970,BPIFB1,0.0,1.0
971,BPIFB2,0.0,1.0
972,BPIFB4,1.3275862068965518,1.0
973,BPIFB6,0.0,1.0
974,BPIFC,0.0,0.5597187687558982
975,BPTF,0.5103448275862069,1.0
976,BRAF,0.0,0.5597187687558982
977,BRAP,inf,0.2752293577981668
978,BRCA1,0.0,1.0
979,BRCA2,0.0,0.573564090493129
980,BRD1,inf,0.2752293577981668
981,BRD2,0.0,1.0
982,BRD3,inf,0.0739041794087671
983,BRD4,2.689655172413793,0.4765545361875627
984,BRD7,inf,0.2752293577981668
985,BRD8,inf,0.2752293577981668
986,BRD9,0.0,1.0
987,BRDT,0.0,1.0
988,BRE,0.0,1.0
989,BRF1,inf,0.2752293577981668
990,BRINP1,0.8735632183908046,1.0
991,BRINP2,0.0,1.0
992,BRINP3,5.571428571428571,0.1830337153581604
993,BRIP1,0.0,0.5597187687558982
994,BRIX1,inf,0.2752293577981668
995,BRMS1,2.689655172413793,0.4765545361875627
996,BRPF1,0.0,1.0
997,BRPF3,inf,0.2752293577981668
998,BRSK1,1.8095238095238095,0.614177034255692
999,BRSK2,0.0,1.0
1000,BRWD1,0.0,1.0
1001,BRWD3,1.0571428571428572,1.0
1002,BSCL2,0.0,0.5597187687558982
1003,BSDC1,inf,0.2752293577981668
1004,BSG,0.0,1.0
1005,BSN,0.0,1.0
1006,BST1,0.0,1.0
1007,BST2,0.0,1.0
1008,BTAF1,2.689655172413793,0.4765545361875627
1009,BTBD1,2.689655172413793,0.4765545361875627
1010,BTBD16,0.0,1.0
1011,BTBD18,inf,0.0739041794087671
1012,BTBD19,0.0,1.0
1013,BTBD7,5.571428571428571,0.1830337153581604
1014,BTBD8,0.0,1.0
1015,BTBD9,5.571428571428571,0.1830337153581604
1016,BTN2A1,0.0,1.0
1017,BTN3A1,0.0,1.0
1018,BTN3A3,inf,0.2752293577981668
1019,BTNL2,inf,0.2752293577981668
1020,BTNL8,0.0,1.0
1021,BTNL9,0.0,1.0
1022,BTRC,0.0,1.0
1023,BUB1,0.0,1.0
1024,BUB1B,0.0,0.5597187687558982
1025,BVES,0.0,1.0
1026,BZW1,2.689655172413793,0.4765545361875627
1027,BZW2,0.0,1.0
1028,C10orf10,0.0,1.0
1029,C10orf2,2.689655172413793,0.4765545361875627
1030,C10orf71,0.8735632183908046,1.0
1031,C10orf82,0.0,1.0
1032,C10orf90,1.3392857142857142,0.6661147411828027
1033,C11orf1,0.0,1.0
1034,C11orf24,0.0,1.0
1035,C11orf40,0.0,1.0
1036,C11orf42,inf,0.2752293577981668
1037,C11orf49,2.689655172413793,0.4765545361875627
1038,C11orf58,0.0,1.0
1039,C11orf63,inf,0.2752293577981668
1040,C11orf65,0.0,1.0
1041,C11orf71,inf,0.2752293577981668
1042,C11orf74,inf,0.2752293577981668
1043,C11orf80,0.0,1.0
1044,C11orf84,0.0,1.0
1045,C11orf95,0.0,1.0
1046,C12orf40,0.0,1.0
1047,C12orf42,0.0,1.0
1048,C12orf50,0.0,1.0
1049,C12orf60,inf,0.2752293577981668
1050,C12orf66,0.0,0.5597187687558982
1051,C14orf105,0.0,1.0
1052,C14orf169,inf,0.2752293577981668
1053,C14orf2,0.0,1.0
1054,C14orf79,0.0,1.0
1055,C14orf80,0.0,1.0
1056,C14orf93,0.0,1.0
1057,C15orf52,0.0,1.0
1058,C15orf53,0.0,1.0
1059,C15orf61,0.0,1.0
1060,C16orf13,inf,0.2752293577981668
1061,C16orf58,0.0,1.0
1062,C16orf59,0.0,1.0
1063,C16orf62,2.689655172413793,0.4765545361875627
1064,C16orf70,0.0,1.0
1065,C16orf71,1.3275862068965518,1.0
1066,C16orf78,0.0,1.0
1067,C16orf86,inf,0.2752293577981668
1068,C16orf90,0.0,1.0
1069,C16orf92,0.0,1.0
1070,C17orf47,0.0,1.0
1071,C17orf50,2.689655172413793,0.4765545361875627
1072,C17orf51,0.0,1.0
1073,C17orf75,0.0,1.0
1074,C17orf78,inf,0.2752293577981668
1075,C17orf96,0.0,1.0
1076,C18orf63,0.0,1.0
1077,C19orf12,0.0,1.0
1078,C19orf18,inf,0.2752293577981668
1079,C19orf24,0.0,1.0
1080,C19orf25,inf,0.2752293577981668
1081,C19orf35,0.0,0.5597187687558982
1082,C19orf44,0.0,1.0
1083,C19orf47,inf,0.2752293577981668
1084,C19orf52,0.0,1.0
1085,C19orf68,0.0,1.0
1086,C19orf73,0.0,1.0
1087,C19orf81,inf,0.2752293577981668
1088,C19orf84,0.0,1.0
1089,C1QBP,0.0,1.0
1090,C1QL2,0.0,1.0
1091,C1QL3,0.0,1.0
1092,C1QTNF3,0.0,1.0
1093,C1QTNF4,1.3275862068965518,1.0
1094,C1QTNF5,0.0,1.0
1095,C1QTNF7,inf,0.2752293577981668
1096,C1QTNF9B,0.0,1.0
1097,C1R,2.689655172413793,0.4765545361875627
1098,C1orf100,inf,0.2752293577981668
1099,C1orf106,0.0,1.0
1100,C1orf115,0.0,1.0
1101,C1orf116,inf,0.2752293577981668
1102,C1orf127,0.0,1.0
1103,C1orf131,0.0,1.0
1104,C1orf141,0.0,1.0
1105,C1orf145,0.0,1.0
1106,C1orf158,0.0,1.0
1107,C1orf162,inf,0.2752293577981668
1108,C1orf167,0.8735632183908046,1.0
1109,C1orf168,2.689655172413793,0.4765545361875627
1110,C1orf186,0.0,1.0
1111,C1orf194,inf,0.2752293577981668
1112,C1orf198,inf,0.2752293577981668
1113,C1orf204,inf,0.2752293577981668
1114,C1orf210,inf,0.2752293577981668
1115,C1orf216,inf,0.2752293577981668
1116,C1orf27,inf,0.2752293577981668
1117,C1orf35,inf,0.2752293577981668
1118,C1orf43,0.0,1.0
1119,C1orf56,2.689655172413793,0.4765545361875627
1120,C1orf61,0.0,1.0
1121,C1orf68,inf,0.2752293577981668
1122,C1orf87,inf,0.2752293577981668
1123,C1orf94,0.8735632183908046,1.0
1124,C20orf144,inf,0.2752293577981668
1125,C20orf194,0.0,1.0
1126,C20orf196,0.0,1.0
1127,C21orf91,0.0,1.0
1128,C22orf15,0.0,1.0
1129,C22orf23,0.0,1.0
1130,C22orf29,0.0,1.0
1131,C22orf42,inf,0.2752293577981668
1132,C2CD2,0.0,1.0
1133,C2CD2L,0.0,1.0
1134,C2CD3,2.689655172413793,0.4765545361875627
1135,C2CD4A,inf,0.2752293577981668
1136,C2CD4C,inf,0.2752293577981668
1137,C2CD5,1.3275862068965518,1.0
1138,C2orf16,2.689655172413793,0.4765545361875627
1139,C2orf42,0.0,1.0
1140,C2orf50,0.0,1.0
1141,C2orf54,0.0,1.0
1142,C2orf69,0.0,1.0
1143,C2orf71,0.0,1.0
1144,C2orf74,inf,0.2752293577981668
1145,C2orf78,0.0,1.0
1146,C2orf81,0.0,1.0
1147,C2orf82,0.0,1.0
1148,C3,1.3275862068965518,1.0
1149,C3orf20,1.3275862068965518,1.0
1150,C3orf22,0.0,1.0
1151,C3orf30,inf,0.2752293577981668
1152,C3orf33,0.0,1.0
1153,C3orf58,0.0,1.0
1154,C3orf67,0.0,1.0
1155,C3orf70,2.689655172413793,0.4765545361875627
1156,C3orf80,0.0,1.0
1157,C4A,1.3275862068965518,1.0
1158,C4B,0.0,0.573564090493129
1159,C4BPA,inf,0.2752293577981668
1160,C4orf17,0.0,1.0
1161,C4orf26,0.0,1.0
1162,C4orf50,0.0,1.0
1163,C4orf51,0.0,1.0
1164,C5,2.689655172413793,0.4765545361875627
1165,C5AR1,0.0,1.0
1166,C5orf30,inf,0.2752293577981668
1167,C5orf38,2.689655172413793,0.4765545361875627
1168,C5orf42,1.3275862068965518,1.0
1169,C5orf45,0.0,1.0
1170,C5orf52,0.0,1.0
1171,C5orf58,inf,0.2752293577981668
1172,C5orf63,0.0,1.0
1173,C6,1.8095238095238095,0.614177034255692
1174,C6orf1,0.0,1.0
1175,C6orf118,1.3392857142857142,0.6661147411828027
1176,C6orf120,0.0,1.0
1177,C6orf132,0.0,1.0
1178,C6orf15,inf,0.2752293577981668
1179,C6orf163,0.0,1.0
1180,C6orf203,0.0,1.0
1181,C6orf222,0.0,0.5597187687558982
1182,C6orf223,0.0,1.0
1183,C6orf58,inf,0.2752293577981668
1184,C6orf89,0.0,1.0
1185,C7,1.3275862068965518,1.0
1186,C7orf31,0.8735632183908046,1.0
1187,C7orf50,inf,0.2752293577981668
1188,C7orf61,inf,0.2752293577981668
1189,C7orf72,inf,0.2752293577981668
1190,C8A,12.0,0.019751221003690207
1191,C8B,2.689655172413793,0.4765545361875627
1192,C8orf22,2.689655172413793,0.4765545361875627
1193,C8orf34,0.0,1.0
1194,C8orf37,0.0,1.0
1195,C8orf58,0.0,1.0
1196,C8orf59,0.0,1.0
1197,C8orf82,0.0,1.0
1198,C8orf86,0.0,1.0
1199,C9,inf,0.2752293577981668
1200,C9orf116,2.689655172413793,0.4765545361875627
1201,C9orf131,2.75,0.3034880144721127
1202,C9orf135,2.689655172413793,0.4765545361875627
1203,C9orf152,0.0,1.0
1204,C9orf172,0.0,0.5597187687558982
1205,C9orf43,0.0,1.0
1206,C9orf50,0.0,1.0
1207,C9orf57,0.0,1.0
1208,C9orf84,5.571428571428571,0.1830337153581604
1209,C9orf92,0.0,1.0
1210,CA11,0.0,1.0
1211,CA12,0.0,1.0
1212,CA13,0.0,1.0
1213,CA14,0.0,1.0
1214,CA2,2.689655172413793,0.4765545361875627
1215,CA4,0.0,1.0
1216,CA5A,0.0,1.0
1217,CA6,0.0,1.0
1218,CA8,1.3275862068965518,1.0
1219,CA9,0.0,1.0
1220,CAB39,0.0,1.0
1221,CABIN1,1.0571428571428572,1.0
1222,CABLES2,inf,0.2752293577981668
1223,CABP1,5.571428571428571,0.1830337153581604
1224,CABP5,inf,0.2752293577981668
1225,CABP7,0.0,1.0
1226,CABS1,0.0,1.0
1227,CABYR,0.0,1.0
1228,CACHD1,2.689655172413793,0.4765545361875627
1229,CACNA1A,0.6339285714285714,0.7239555119805244
1230,CACNA1B,2.75,0.3034880144721127
1231,CACNA1C,1.8095238095238095,0.614177034255692
1232,CACNA1D,0.0,1.0
1233,CACNA1E,0.6339285714285714,0.7239555119805244
1234,CACNA1F,1.3392857142857142,0.6661147411828027
1235,CACNA1G,0.0,0.5597187687558982
1236,CACNA1H,0.0,0.1848123066890185
1237,CACNA1I,1.6444444444444444,0.6817295286533509
1238,CACNA1S,0.8735632183908046,1.0
1239,CACNA2D1,1.3275862068965518,1.0
1240,CACNA2D2,0.0,1.0
1241,CACNA2D3,0.0,1.0
1242,CACNB1,0.0,1.0
1243,CACNB2,2.75,0.3034880144721127
1244,CACNB3,inf,0.0739041794087671
1245,CACNB4,1.3275862068965518,1.0
1246,CACNG1,0.0,1.0
1247,CACNG2,inf,0.2752293577981668
1248,CACNG3,0.0,0.5597187687558982
1249,CACNG4,0.0,1.0
1250,CACNG5,inf,0.2752293577981668
1251,CACNG6,inf,0.0739041794087671
1252,CACNG7,0.0,1.0
1253,CACNG8,2.689655172413793,0.4765545361875627
1254,CACTIN,0.0,1.0
1255,CAD,0.0,0.5597187687558982
1256,CADM2,1.3275862068965518,1.0
1257,CADPS,1.3275862068965518,1.0
1258,CADPS2,0.0,0.5597187687558982
1259,CAGE1,inf,0.2752293577981668
1260,CALCA,0.0,1.0
1261,CALCOCO1,inf,0.2752293577981668
1262,CALCR,0.0,1.0
1263,CALCRL,1.3275862068965518,1.0
1264,CALD1,0.0,1.0
1265,CALHM2,0.0,1.0
1266,CALHM3,0.0,1.0
1267,CALML5,inf,0.2752293577981668
1268,CALN1,2.689655172413793,0.4765545361875627
1269,CALR,0.0,1.0
1270,CAMK2A,inf,0.2752293577981668
1271,CAMK2B,1.3275862068965518,1.0
1272,CAMK2D,0.0,1.0
1273,CAMKK1,inf,0.2752293577981668
1274,CAMKK2,0.0,1.0
1275,CAMSAP1,0.8735632183908046,1.0
1276,CAMSAP2,0.646551724137931,1.0
1277,CAMSAP3,0.0,1.0
1278,CAMTA1,2.75,0.3034880144721127
1279,CAMTA2,1.3275862068965518,1.0
1280,CAND2,1.3275862068965518,1.0
1281,CAPG,inf,0.2752293577981668
1282,CAPN1,0.0,1.0
1283,CAPN10,0.0,1.0
1284,CAPN11,0.0,1.0
1285,CAPN12,inf,0.2752293577981668
1286,CAPN13,0.0,1.0
1287,CAPN14,1.3275862068965518,1.0
1288,CAPN2,0.0,1.0
1289,CAPN3,1.3275862068965518,1.0
1290,CAPN5,inf,0.0739041794087671
1291,CAPN7,0.0,1.0
1292,CAPN8,2.689655172413793,0.4765545361875627
1293,CAPN9,inf,0.2752293577981668
1294,CAPNS1,2.689655172413793,0.4765545361875627
1295,CAPRIN1,0.0,1.0
1296,CAPRIN2,2.689655172413793,0.4765545361875627
1297,CAPS2,0.0,1.0
1298,CAPZA2,inf,0.2752293577981668
1299,CAPZB,0.0,1.0
1300,CARD11,1.3275862068965518,1.0
1301,CARD14,0.0,1.0
1302,CARD16,inf,0.2752293577981668
1303,CARD6,2.689655172413793,0.4765545361875627
1304,CARD9,0.0,1.0
1305,CARHSP1,2.689655172413793,0.4765545361875627
1306,CARMIL2,0.0,1.0
1307,CARMIL3,2.689655172413793,0.4765545361875627
1308,CARNMT1,inf,0.0739041794087671
1309,CARS,0.0,1.0
1310,CASC1,0.0,1.0
1311,CASC3,2.75,0.3034880144721127
1312,CASC5,0.5103448275862069,1.0
1313,CASD1,0.0,1.0
1314,CASK,0.0,1.0
1315,CASKIN1,0.0,1.0
1316,CASKIN2,0.0,0.5597187687558982
1317,CASP1,0.0,0.5597187687558982
1318,CASP10,0.0,1.0
1319,CASP12,inf,0.2752293577981668
1320,CASP14,0.0,1.0
1321,CASP2,0.0,1.0
1322,CASP4,inf,0.0739041794087671
1323,CASP5,2.689655172413793,0.4765545361875627
1324,CASP8,0.8690476190476191,1.0
1325,CASP8AP2,1.3275862068965518,1.0
1326,CASP9,2.689655172413793,0.4765545361875627
1327,CASQ2,inf,0.2752293577981668
1328,CASR,0.0,1.0
1329,CASS4,1.3275862068965518,1.0
1330,CASZ1,0.0,0.5597187687558982
1331,CATSPER1,0.0,1.0
1332,CATSPER2,0.0,1.0
1333,CATSPER3,0.0,1.0
1334,CATSPER4,2.689655172413793,0.4765545361875627
1335,CATSPERB,2.689655172413793,0.4765545361875627
1336,CATSPERD,0.0,1.0
1337,CATSPERG,0.0,1.0
1338,CAV1,0.0,1.0
1339,CBARP,0.8735632183908046,1.0
1340,CBFA2T2,8.666666666666666,0.06257941624420661
1341,CBL,0.0,1.0
1342,CBLC,0.0,1.0
1343,CBLL1,0.0,1.0
1344,CBR3,0.0,1.0
1345,CBWD1,inf,0.2752293577981668
1346,CBWD2,inf,0.2752293577981668
1347,CBWD3,0.0,1.0
1348,CBWD5,0.0,1.0
1349,CBWD7,0.0,1.0
1350,CBX2,0.0,1.0
1351,CBX4,inf,0.2752293577981668
1352,CBY3,0.0,1.0
1353,CC2D1A,0.0,1.0
1354,CCAR1,0.0,0.573564090493129
1355,CCAR2,1.3275862068965518,1.0
1356,CCDC102A,0.0,1.0
1357,CCDC102B,2.689655172413793,0.4765545361875627
1358,CCDC105,0.0,1.0
1359,CCDC106,0.0,1.0
1360,CCDC107,0.0,1.0
1361,CCDC110,2.689655172413793,0.4765545361875627
1362,CCDC112,inf,0.2752293577981668
1363,CCDC113,0.0,1.0
1364,CCDC114,0.0,1.0
1365,CCDC115,0.0,1.0
1366,CCDC116,0.0,1.0
1367,CCDC117,inf,0.2752293577981668
1368,CCDC120,2.689655172413793,0.4765545361875627
1369,CCDC121,0.0,1.0
1370,CCDC125,0.0,1.0
1371,CCDC129,8.666666666666666,0.06257941624420661
1372,CCDC13,0.0,1.0
1373,CCDC136,0.0,1.0
1374,CCDC138,2.689655172413793,0.4765545361875627
1375,CCDC14,0.8735632183908046,1.0
1376,CCDC141,0.0,0.573564090493129
1377,CCDC142,0.0,1.0
1378,CCDC144A,0.0,1.0
1379,CCDC144NL,0.0,1.0
1380,CCDC148,inf,0.2752293577981668
1381,CCDC15,1.3275862068965518,1.0
1382,CCDC150,0.0,1.0
1383,CCDC151,5.571428571428571,0.1830337153581604
1384,CCDC152,0.0,1.0
1385,CCDC154,inf,0.2752293577981668
1386,CCDC155,inf,0.0739041794087671
1387,CCDC157,1.3275862068965518,1.0
1388,CCDC158,2.689655172413793,0.4765545361875627
1389,CCDC160,0.0,1.0
1390,CCDC166,inf,0.2752293577981668
1391,CCDC168,0.4928571428571429,0.5051855605909485
1392,CCDC169,2.689655172413793,0.4765545361875627
1393,CCDC17,0.0,1.0
1394,CCDC170,inf,0.2752293577981668
1395,CCDC171,0.0,1.0
1396,CCDC173,0.0,1.0
1397,CCDC174,0.0,1.0
1398,CCDC175,0.0,1.0
1399,CCDC178,1.3392857142857142,0.6661147411828027
1400,CCDC179,2.689655172413793,0.4765545361875627
1401,CCDC18,2.75,0.3034880144721127
1402,CCDC180,0.0,1.0
1403,CCDC182,0.0,1.0
1404,CCDC183,0.0,1.0
1405,CCDC184,2.689655172413793,0.4765545361875627
1406,CCDC188,0.0,1.0
1407,CCDC189,0.0,1.0
1408,CCDC191,0.0,1.0
1409,CCDC25,0.0,1.0
