protein	Database_ID	adj_p	cancer_type	change	has_event_sample_size	not_has_event_sample_size
NMT2	ENSP00000367407	0.9815723513120116	lscc	0.00518029916040047	23	79
NUP133	ENSP00000261396	0.9815723513120116	lscc	0.002436166939081441	23	79
CPT1A	ENSP00000265641	0.9815723513120116	lscc	-0.005448829046964254	23	79
EIF3I	ENSP00000362688	0.9815723513120116	lscc	0.0025320974127442386	23	79
TTC17	ENSP00000299240	0.9817081773851367	lscc	0.006072859629144861	23	79
TMEM143	ENSP00000293261	0.9817374516188034	lscc	0.012984907158021447	17	51
PLPP3	ENSP00000360296	0.9818864094340338	lscc	0.010402961974712577	23	79
LUZP1	ENSP00000303758	0.9819568118676304	lscc	0.0036852979351729093	23	79
MRPL47	ENSP00000259038	0.9819708732775392	lscc	-0.00571978022093822	23	79
PGGHG	ENSP00000387185	0.9820446298357803	lscc	-0.004976920690044018	23	79
SEZ6L2	ENSP00000310206	0.9820446298357803	lscc	0.012912213139565212	18	60
TOP3B	ENSP00000349705	0.9820973945532973	lscc	0.0026530097894570262	23	79
PRPF38A	ENSP00000257181	0.9820973945532973	lscc	0.004001001206483931	23	79
CLSTN3	ENSP00000266546	0.9822463189973983	lscc	0.011678811174013815	16	58
CILK1	ENSP00000263043	0.9822463189973983	lscc	-0.011244427658775646	17	48
KRAS	ENSP00000308495	0.9822463189973983	lscc	-0.005964946284125926	23	79
FER	ENSP00000281092	0.9822463189973983	lscc	-0.003934102696788511	23	79
GPN2	ENSP00000363250	0.9822463189973983	lscc	0.006771364060058252	19	73
RAB6A	ENSP00000336850	0.9822463189973983	lscc	-0.010741025838980234	23	79
TSPAN8	ENSP00000247829	0.9822463189973983	lscc	0.016085902289308063	23	79
FIP1L1	ENSP00000302993	0.9822463189973983	lscc	-0.009052928634346313	22	75
ZC3HAV1	ENSP00000418385	0.9822463189973983	lscc	0.0032058416446009708	23	79
EPB41L5	ENSP00000263713	0.9822463189973983	lscc	0.00794749708331599	23	79
ASGR2	ENSP00000254850	0.9822463189973983	lscc	-0.01317702703684076	21	49
FNTA	ENSP00000303423	0.9823580816800029	lscc	0.0027588266491597735	23	79
LATS1	ENSP00000253339	0.9823580816800029	lscc	-0.0043678611614495905	23	79
DNMT1	ENSP00000345739	0.9824427840185773	lscc	-0.004942776923479331	23	79
GPR108	ENSP00000264080	0.9824427840185773	lscc	0.0069402694801044135	23	79
TRANK1	ENSP00000494480	0.9824427840185773	lscc	0.00567221535392462	23	79
SBF1	ENSP00000370196	0.9824427840185773	lscc	-0.0020467258620074646	23	79
BMP2K	ENSP00000334836	0.9824427840185773	lscc	0.0034398161895486945	23	79
EHBP1	ENSP00000384143	0.9824541924194258	lscc	0.0033044687184936306	23	79
PALM2AKAP2	ENSP00000305861	0.9825623295115398	lscc	-0.008485180535625525	23	79
PRKRIP1	ENSP00000381010	0.9825623295115398	lscc	0.003428846491872084	23	79
ASNS	ENSP00000175506	0.9825623295115398	lscc	0.008295066305366583	23	79
NAPSA	ENSP00000253719	0.9825623295115398	lscc	-0.016075540807089284	23	79
ARMC9	ENSP00000484241	0.9825623295115398	lscc	0.005357333425349518	23	79
RHOT1	ENSP00000334724	0.9825623295115398	lscc	-0.013126093235035774	5	17
SEPTIN7	ENSP00000499937	0.9825623295115398	lscc	-0.006463827190526683	23	79
SETX	ENSP00000224140	0.9825623295115398	lscc	0.0032508300924909833	23	79
PHACTR4	ENSP00000362942	0.9825623295115398	lscc	0.0037601132564654763	23	79
SYNJ2BP	ENSP00000256366	0.9825623295115398	lscc	-0.014607904557649487	19	68
SFMBT1	ENSP00000378235	0.9828808550380461	lscc	-0.009487508894974156	23	75
TBCA	ENSP00000369736	0.983012811017089	lscc	0.002817000717297409	23	79
KYAT3	ENSP00000260508	0.983012811017089	lscc	-0.006740718480649638	23	79
TBC1D8	ENSP00000366036	0.9831635729192466	lscc	0.004419921659702841	23	79
POMK	ENSP00000331258	0.9831635729192466	lscc	-0.00803716765245488	23	79
TREM2	ENSP00000342651	0.9831635729192466	lscc	0.02331161194610265	16	71
TAB2	ENSP00000356426	0.9832576039603106	lscc	-0.00520634178461761	23	79
TRIM36	ENSP00000423934	0.9832576039603106	lscc	0.009766800647695473	23	79
EGR2	ENSP00000242480	0.9835031702331334	lscc	-0.01863988519818907	4	9
NIBAN2	ENSP00000362409	0.9835031702331334	lscc	0.004107130338742437	23	79
MAT2B	ENSP00000280969	0.9835031702331334	lscc	-0.010844491943729384	14	59
MTPN	ENSP00000376800	0.9835031702331334	lscc	0.003913107408454075	23	79
FAAP100	ENSP00000333283	0.9835031702331334	lscc	0.0109450593573035	23	79
ARRB1	ENSP00000409581	0.9835031702331334	lscc	-0.010802696755522256	18	64
SORBS1	ENSP00000360271	0.9836817737452285	lscc	-0.011510787954623791	23	79
PARVB	ENSP00000342492	0.9836817737452285	lscc	0.007672659468830001	23	79
PRKCA	ENSP00000408695	0.9836837258018237	lscc	-0.00536977772762498	23	79
SLC2A5	ENSP00000366641	0.9836905835087167	lscc	0.01505082538983793	23	79
GRPEL1	ENSP00000264954	0.9836905835087167	lscc	0.0054674117375220765	23	79
IL4I1	ENSP00000342557	0.9836905835087167	lscc	-0.00840478049588389	23	79
FLG2	ENSP00000373370	0.983762603284383	lscc	-0.11199250125534785	8	6
RASSF8	ENSP00000282884	0.9840311846394375	lscc	0.009510217501162876	13	37
GSTM4	ENSP00000358851	0.9842267663072342	lscc	0.025875216546721314	23	79
CCDC92	ENSP00000238156	0.9843499218703715	lscc	0.004471013681533964	23	79
SLC23A2	ENSP00000344322	0.9843572285991914	lscc	0.008369659532310003	17	71
MEGF10	ENSP00000274473	0.9844609358112307	lscc	-0.02011897983998512	12	34
RETREG1	ENSP00000304642	0.9845512960134368	lscc	-0.01560107941886385	12	61
NT5C3A	ENSP00000476480	0.9846573012396412	lscc	-0.021625993336800542	7	30
SRPK1	ENSP00000362931	0.9846573012396412	lscc	0.005181301073820199	23	79
CAV2	ENSP00000222693	0.9846573012396412	lscc	-0.013340959128396834	23	79
EPB41L4B	ENSP00000363685	0.9847142887301628	lscc	0.009360711291574064	23	79
MYBPC1	ENSP00000354849	0.9847142887301628	lscc	-0.03103740337005717	8	44
SUMO2	ENSP00000400886	0.9847142887301628	lscc	0.006249783049145696	23	79
TSPAN11	ENSP00000261177	0.9847142887301628	lscc	-0.03325764982106988	8	32
DHX16	ENSP00000365625	0.9847142887301628	lscc	0.0024350441897845188	23	79
NOTCH4	ENSP00000364163	0.9847142887301628	lscc	-0.01692937517722576	13	44
RPL23	ENSP00000377865	0.9847142887301628	lscc	0.004480950747865253	23	79
SPRED1	ENSP00000299084	0.9847142887301628	lscc	-0.007851413629661685	23	79
RAB26	ENSP00000210187	0.9847142887301628	lscc	0.018278384557297817	10	33
PPFIBP1	ENSP00000228425	0.9847142887301628	lscc	0.004406475140690869	23	79
ME2	ENSP00000321070	0.9847731257979748	lscc	0.005616166483247448	23	79
ACTN2	ENSP00000355537	0.9848365152024403	lscc	0.011996759578275396	23	79
SLX4	ENSP00000294008	0.9848365152024403	lscc	0.013366783776913867	20	73
EIF4EBP1	ENSP00000340691	0.9848365152024403	lscc	-0.005736883703462562	23	79
GDI2	ENSP00000369538	0.9848365152024403	lscc	-0.00245148335711768	23	79
PTPN11	ENSP00000340944	0.9851842366100814	lscc	0.02599108234937822	11	32
ZNF444	ENSP00000338860	0.9851842366100814	lscc	-0.015887418836758233	18	61
FBXL15	ENSP00000224862	0.9851842366100814	lscc	0.005984060679743386	23	79
PYM1	ENSP00000381271	0.9853732084169436	lscc	0.009228481946700146	15	45
ADGRF5	ENSP00000265417	0.9854843172504829	lscc	0.005570558440112228	23	79
TRRAP	ENSP00000403708	0.9855289608034496	lscc	0.0018882227349433373	23	79
PLD6	ENSP00000317177	0.9855313291787574	lscc	-0.02876408600925462	5	4
YWHAB	ENSP00000300161	0.9855313291787574	lscc	0.002599635882390594	23	79
ELF2	ENSP00000351458	0.9855745578040359	lscc	-0.0043654057404236835	23	79
PANX1	ENSP00000227638	0.9855745578040359	lscc	0.008868356696096313	23	79
MRPL58	ENSP00000301585	0.9856685165215234	lscc	0.004831600131166125	23	79
NOS1AP	ENSP00000355133	0.9856685165215234	lscc	0.004020195170732904	23	79
CCDC167	ENSP00000362507	0.9858365953303778	lscc	0.016477656502859928	20	58
MATN4	ENSP00000243983	0.9858416480220837	lscc	0.026562875850655532	4	20
GNAQ	ENSP00000286548	0.9861086332199785	lscc	-0.007175351866448465	23	79
PHAX	ENSP00000297540	0.9861086332199785	lscc	0.002632718737031109	23	79
MCCC1	ENSP00000265594	0.9861103144759903	lscc	-0.004846045072959257	23	79
SLC39A9	ENSP00000336887	0.9861103144759903	lscc	-0.01386401278466215	13	56
ING5	ENSP00000322142	0.9861103144759903	lscc	0.005173124829049969	23	79
LYRM1	ENSP00000219168	0.9861103144759903	lscc	0.006486836716752126	23	79
PPP1R18	ENSP00000274853	0.9861229492992427	lscc	0.003560811727883355	23	79
MAP2K5	ENSP00000178640	0.9861229492992427	lscc	0.0037154600965305373	23	79
TEDC1	ENSP00000376308	0.9861229492992427	lscc	-0.01658934540943008	10	33
TTI2	ENSP00000353971	0.9861229492992427	lscc	-0.005880893404749621	23	79
LAMTOR5	ENSP00000256644	0.9861229492992427	lscc	0.003965191096108878	23	79
GPR155	ENSP00000295500	0.9862504263925987	lscc	0.010214308016543439	12	14
SERPINB12	ENSP00000372218	0.9862621701259437	lscc	-0.018114626315714144	22	70
MRPL4	ENSP00000253099	0.9862621701259437	lscc	0.005368961153868604	23	79
LDLRAP1	ENSP00000363458	0.9862621701259437	lscc	0.0045716745940898584	23	79
LIFR	ENSP00000263409	0.9864417750278591	lscc	0.011069846492067659	23	79
GALNT2	ENSP00000355632	0.9864848628555108	lscc	0.005413347486305398	23	79
SAR1A	ENSP00000362335	0.9864848628555108	lscc	0.0027543181719033027	23	79
AATK	ENSP00000324196	0.9864848628555108	lscc	-0.010625391398505046	18	46
FIGN	ENSP00000333836	0.986536769299853	lscc	0.04530228914752277	4	30
CDIP1	ENSP00000382508	0.9868677996267788	lscc	0.012170587139645583	11	49
RP9	ENSP00000297157	0.9870733940670671	lscc	0.004738356173091707	23	79
TMED3	ENSP00000299705	0.9871020802714273	lscc	0.007106386443511248	23	79
MPDU1	ENSP00000250124	0.9871022152662311	lscc	0.006581752836922278	23	79
COLEC12	ENSP00000383115	0.9871022152662311	lscc	-0.006647049092695978	23	79
PEA15	ENSP00000357055	0.9873554834287561	lscc	-0.00477032051025561	23	79
BDP1	ENSP00000351575	0.9873653709565787	lscc	-0.008764059285352885	8	38
ABHD14B	ENSP00000354841	0.9873653709565787	lscc	-0.005895984011090483	23	79
MTMR10	ENSP00000402537	0.9873653709565787	lscc	0.0027709776997947855	23	79
MFSD10	ENSP00000332646	0.9873793818812601	lscc	-0.0073613084312600385	23	79
THEM4	ENSP00000357804	0.9873829805292632	lscc	0.00718963498991762	23	79
IL17RA	ENSP00000479970	0.9873829805292632	lscc	0.0059404099406379085	23	79
DNTTIP2	ENSP00000411010	0.987387217463075	lscc	-0.0030368204695896406	23	79
PIAS3	ENSP00000376765	0.987387217463075	lscc	0.006704852990680341	22	76
CKB	ENSP00000299198	0.9873877895997605	lscc	0.007300821427399462	23	79
C10orf88	ENSP00000419126	0.9873877895997605	lscc	-0.008670763905662626	20	67
DNAJA2	ENSP00000314030	0.9873877895997605	lscc	0.003294798929860482	23	79
RPL13A	ENSP00000375730	0.9874096326328665	lscc	0.004586594608355227	23	79
NDNF	ENSP00000369014	0.9874096326328665	lscc	0.0069065395735520285	23	79
FBXL18	ENSP00000371805	0.9874096326328665	lscc	0.00296877679002569	23	79
SLC35B3	ENSP00000368981	0.9874096326328665	lscc	-0.007825240428537314	23	79
NSD1	ENSP00000395929	0.9874096326328665	lscc	0.008401401583325835	22	75
RIC1	ENSP00000416696	0.9874096326328665	lscc	0.008017183549075518	23	79
HDGFL2	ENSP00000483345	0.9874096326328665	lscc	0.0029720348680807307	23	79
DECR2	ENSP00000219481	0.9874096326328665	lscc	0.007577090147234122	23	79
PYCARD	ENSP00000340441	0.9874096326328665	lscc	0.009011240188162184	23	79
NARF	ENSP00000309899	0.9874096326328665	lscc	0.0078514693505648	23	79
XPO6	ENSP00000302790	0.9874096326328665	lscc	-0.0038994160224694874	23	79
MAD2L1	ENSP00000296509	0.9874096326328665	lscc	0.00686173787331712	23	79
RAE1	ENSP00000360286	0.9874096326328665	lscc	-0.002106346303632406	23	79
SNX33	ENSP00000311427	0.9874096326328665	lscc	-0.0032741592526279173	23	79
SIRPA	ENSP00000348307	0.9874096326328665	lscc	0.004242050988621737	23	79
FASTKD5	ENSP00000369618	0.9874567685994033	lscc	0.00548592392422137	23	79
PDLIM1	ENSP00000360305	0.9874567685994033	lscc	-0.003605557436211382	23	79
PRR14	ENSP00000300835	0.9874567685994033	lscc	-0.0037447328590657913	23	79
TM4SF18	ENSP00000296059	0.9874567685994033	lscc	-0.038035593721757355	4	11
PTGS2	ENSP00000356438	0.9874567685994033	lscc	-0.009851781893009393	23	79
EHMT2	ENSP00000364680	0.9874567685994033	lscc	-0.002182477107152775	23	79
CANT1	ENSP00000307674	0.9877763061709868	lscc	0.004332133346482775	23	79
PPP4R3A	ENSP00000450883	0.98781412010725	lscc	-0.0025179233763341358	23	79
MFAP4	ENSP00000378957	0.9878674950429055	lscc	-0.011677183162449145	23	79
FAH	ENSP00000261755	0.9878674950429055	lscc	0.005826508791856588	23	79
IGFBP2	ENSP00000233809	0.9878674950429055	lscc	-0.009874676993613107	23	79
VPS72	ENSP00000491718	0.9878674950429055	lscc	-0.00367870018280253	23	79
EIF4G3	ENSP00000489051	0.9878674950429055	lscc	-0.003145792904596989	23	79
CNOT1	ENSP00000320949	0.987911670821704	lscc	-0.0014646253442996138	23	79
ZSCAN31	ENSP00000345339	0.987911670821704	lscc	0.007030281039811875	21	71
SSBP2	ENSP00000322977	0.9880704655760232	lscc	-0.00969755247922563	23	79
CNOT7	ENSP00000355279	0.9880704655760232	lscc	0.0031987651297822675	23	79
FPR2	ENSP00000340191	0.9881994140791156	lscc	0.010279922708251843	17	53
KDM2A	ENSP00000432786	0.9881994140791156	lscc	-0.002156393353672681	23	79
SYNE1	ENSP00000356224	0.9882457181244876	lscc	0.004757251155632303	23	79
SNTA1	ENSP00000217381	0.9882457181244876	lscc	-0.005522646738719494	23	79
RPL26	ENSP00000462322	0.9882457181244876	lscc	0.012021481779152465	20	68
DNAJC21	ENSP00000496545	0.9882698323684475	lscc	-0.002378651053705827	23	79
RBMS1	ENSP00000386347	0.9884209325787268	lscc	-0.007290913940756344	16	60
ST3GAL6	ENSP00000377717	0.9884209325787268	lscc	0.021296532322086642	16	34
FAM98C	ENSP00000252530	0.9884209325787268	lscc	-0.004295792430395989	23	79
ARF5	ENSP00000000233	0.9884209325787268	lscc	-0.0029385936366929516	23	79
POGLUT3	ENSP00000315386	0.9884209325787268	lscc	-0.003701989026137567	23	79
LIG1	ENSP00000263274	0.9884209325787268	lscc	-0.004388173074066026	23	79
ZNF317	ENSP00000247956	0.9884209325787268	lscc	-0.02798317856744137	6	30
PDPN	ENSP00000294489	0.9884209325787268	lscc	0.02040591919178203	13	38
PPFIBP1	ENSP00000314724	0.9884209325787268	lscc	0.00658755752814108	23	79
RAP1GDS1	ENSP00000386153	0.9884209325787268	lscc	0.0026218122670032193	23	79
C4A	ENSP00000396688	0.9884209325787268	lscc	-0.011242878778164656	23	79
PPP1R14A	ENSP00000301242	0.9884209325787268	lscc	-0.00935825534987711	23	79
BAG6	ENSP00000211379	0.9884209325787268	lscc	0.0016441929528418788	23	79
TSC22D1	ENSP00000261489	0.9884209325787268	lscc	0.006422068767322431	20	73
RAMAC	ENSP00000307181	0.9884209325787268	lscc	0.007229913057188675	21	69
IGFBP3	ENSP00000275521	0.9884377715274849	lscc	-0.005682754733575934	23	79
CORO2B	ENSP00000261861	0.9884377715274849	lscc	-0.005974597160582351	23	79
SIT1	ENSP00000259608	0.9884899498557119	lscc	0.00765397176867838	15	70
NRGN	ENSP00000284292	0.9884899498557119	lscc	0.007883123575588069	23	79
ATXN2L	ENSP00000457613	0.9884899498557119	lscc	-0.01032958001468634	14	43
FZD10	ENSP00000438460	0.9884899498557119	lscc	-0.019673313486477606	7	44
MYBPC2	ENSP00000350332	0.9884899498557119	lscc	0.016603072571012678	4	8
CRIP2	ENSP00000328521	0.9884899498557119	lscc	0.006915152217190745	23	79
OBI1	ENSP00000282003	0.9884899498557119	lscc	0.004490357945169499	23	79
SDE2	ENSP00000272091	0.9884899498557119	lscc	0.002335867139520026	23	79
TMEM178A	ENSP00000281961	0.9884899498557119	lscc	-0.014115769017126967	6	22
TNIK	ENSP00000284483	0.9884899498557119	lscc	0.004047274007850987	23	79
SLC39A11	ENSP00000445829	0.9884899498557119	lscc	0.006089885455643471	23	79
LDB3	ENSP00000361126	0.9884899498557119	lscc	0.04017901779443145	4	8
SPATA33	ENSP00000301031	0.9884899498557119	lscc	0.007091700635550816	18	61
RAB40C	ENSP00000248139	0.9884899498557119	lscc	-0.0323091913228194	15	60
CYP4V2	ENSP00000368079	0.9884899498557119	lscc	-0.008690872185303511	23	79
DPYSL5	ENSP00000288699	0.9884899498557119	lscc	0.013178244982601756	8	20
ACOX1	ENSP00000293217	0.9884899498557119	lscc	0.009739578535515523	23	79
PDE1B	ENSP00000448519	0.9884899498557119	lscc	0.007993340229487611	21	63
HAUS3	ENSP00000243706	0.988605083709378	lscc	0.0033054717258797772	23	79
TLE5	ENSP00000317537	0.988605083709378	lscc	-0.0030206718692928902	23	79
MME	ENSP00000353679	0.988698133404896	lscc	0.01183893279194713	23	79
MUC4	ENSP00000417498	0.9887379611081666	lscc	-0.0097338016143238	23	79
TPST1	ENSP00000302413	0.9887379611081666	lscc	0.006323942967156382	23	79
ZFAND2B	ENSP00000289528	0.9887379611081666	lscc	0.003331946923197271	23	79
PLCB1	ENSP00000338185	0.9887379611081666	lscc	-0.0050430596352945	23	79
INPP1	ENSP00000325423	0.9887379611081666	lscc	0.00308567018121203	23	79
SENP8	ENSP00000340505	0.9887379611081666	lscc	0.003434506539557236	23	79
ZFP64	ENSP00000355179	0.9887542855315729	lscc	-0.007096224376088256	23	74
SETDB1	ENSP00000271640	0.9890736824134144	lscc	-0.002067781684065517	23	79
DDX47	ENSP00000350698	0.9892015496542204	lscc	0.0030837278515931654	23	79
CHTOP	ENSP00000357679	0.9892015496542204	lscc	0.00536152224426209	23	79
LILRB4	ENSP00000375613	0.9892015496542204	lscc	0.009893982187015093	6	17
PEAK1	ENSP00000309230	0.9893923570622547	lscc	0.004485172046843178	23	79
MIB1	ENSP00000261537	0.9895593914354373	lscc	-0.0016546735798368961	23	79
TOR4A	ENSP00000350102	0.9896855141844363	lscc	0.003653393085384371	23	79
INPP5F	ENSP00000497527	0.9897967825000191	lscc	0.0022904810910165108	23	79
GPS1	ENSP00000485035	0.989822238093476	lscc	-0.012950359869800365	10	36
GLB1	ENSP00000382333	0.989822238093476	lscc	-0.005994724211811464	23	79
ACTN3	ENSP00000426797	0.9899351366800943	lscc	0.012937748317410569	17	55
RALBP1	ENSP00000019317	0.9899351366800943	lscc	0.0019192322353528222	23	79
ETFB	ENSP00000311930	0.9899351366800943	lscc	-0.0031319489874020306	23	79
POC1A	ENSP00000296484	0.9902690440758083	lscc	0.012795901672884191	7	17
PIGT	ENSP00000279036	0.9902690440758083	lscc	0.003738507369630828	23	79
MANBA	ENSP00000495247	0.9902690440758083	lscc	0.0053226453562837395	23	79
AP2M1	ENSP00000292807	0.9902690440758083	lscc	0.002017544235365848	23	79
TADA2A	ENSP00000477709	0.990405456488206	lscc	0.007686541505471406	20	77
FHL3	ENSP00000362107	0.990405456488206	lscc	0.004186461236519418	23	79
TPM1	ENSP00000477929	0.990405456488206	lscc	-0.006667518378200274	23	79
GNG5	ENSP00000359675	0.990405456488206	lscc	0.003379586206054247	23	79
RUFY2	ENSP00000373420	0.990415345943244	lscc	-0.0020157609749832106	23	79
PANK3	ENSP00000239231	0.9904223892532078	lscc	0.005140892134955194	23	79
MAML3	ENSP00000421180	0.9906983032953159	lscc	0.006935351834838066	22	75
TTR	ENSP00000237014	0.9907079508779746	lscc	0.008160134463624735	23	79
PGM3	ENSP00000425809	0.9908187915848298	lscc	0.0020523577128310766	23	79
ZNF280D	ENSP00000267807	0.9908187915848298	lscc	0.005779279542754739	23	69
FCGR3B	ENSP00000356941	0.9908187915848298	lscc	-0.015329252124039995	23	79
ADRA2A	ENSP00000280155	0.9908187915848298	lscc	-0.010039018967612168	10	28
SRPRB	ENSP00000418401	0.9908187915848298	lscc	-0.00395927081805858	23	79
ZDHHC18	ENSP00000363257	0.9908187915848298	lscc	-0.006355353388118878	23	79
SNAP23	ENSP00000249647	0.9908187915848298	lscc	0.002839587570330329	23	79
FERMT2	ENSP00000340391	0.9908187915848298	lscc	0.0052714047512465445	23	79
ARRDC1	ENSP00000360475	0.9908187915848298	lscc	0.0029952567891946558	23	79
KDM4A	ENSP00000361473	0.9908187915848298	lscc	0.003371688910409565	23	79
LAMA3	ENSP00000324532	0.9908187915848298	lscc	0.005397760545731656	23	79
EPSTI1	ENSP00000318643	0.9908187915848298	lscc	0.006507969689317494	23	79
GMPPA	ENSP00000315925	0.9908187915848298	lscc	-0.0021624240584244767	23	79
ZC3H13	ENSP00000282007	0.9908187915848298	lscc	-0.011045670323696685	13	48
ZC3H12D	ENSP00000386616	0.9908187915848298	lscc	0.008415594448247687	21	77
ELP3	ENSP00000256398	0.9908187915848298	lscc	-0.002312596994143906	23	79
ADCY3	ENSP00000260600	0.9908187915848298	lscc	-0.004106255582720819	23	79
IRF2BP1	ENSP00000307265	0.9908187915848298	lscc	0.0023321398847391817	23	79
MYL9	ENSP00000279022	0.9908187915848298	lscc	-0.007298769172592201	23	79
SCN7A	ENSP00000403846	0.9908187915848298	lscc	-0.008783727863106439	23	79
SORCS2	ENSP00000422185	0.9908187915848298	lscc	-0.005367071494153497	22	75
PRR15	ENSP00000317836	0.9908187915848298	lscc	0.008011138111762413	22	70
APCS	ENSP00000255040	0.9908187915848298	lscc	-0.009361928774974437	23	79
DDX20	ENSP00000358716	0.9908187915848298	lscc	0.0026060487948944833	23	79
TIMM13	ENSP00000215570	0.9908187915848298	lscc	0.00330720455537048	23	79
TNFAIP8L3	ENSP00000328016	0.9908187915848298	lscc	-0.00653136174434743	23	79
APH1A	ENSP00000358105	0.9908187915848298	lscc	0.006485663450486623	15	53
PRUNE1	ENSP00000271620	0.9908187915848298	lscc	-0.002497538553113507	23	79
RHBDD2	ENSP00000006777	0.9908187915848298	lscc	0.007650343464266227	23	79
MRM3	ENSP00000306080	0.9908187915848298	lscc	-0.0038638167241381582	23	79
