,gain,neutral,loss
AC005696.2,7,87,15
AC005696.3,7,87,15
AC005696.4,7,87,15
AC005697.1,18,89,2
AC005697.2,18,89,2
AC005697.3,18,89,2
AC005699.1,3,75,31
AC005702.1,16,91,2
AC005702.2,15,92,2
AC005702.3,15,92,2
AC005702.4,15,92,2
AC005702.5,15,92,2
AC005703.1,5,84,20
AC005703.2,5,84,20
AC005703.3,5,84,20
AC005703.4,5,84,20
AC005703.5,5,84,20
AC005703.6,5,84,20
AC005703.7,5,84,20
AC005722.1,12,81,16
AC005722.2,12,81,16
AC005722.3,12,81,16
AC005725.1,6,85,18
AC005726.1,19,88,2
AC005726.2,19,88,2
AC005726.3,19,88,2
AC005726.4,19,88,2
AC005726.5,19,88,2
AC005730.1,13,81,15
AC005730.2,13,81,15
AC005730.3,13,81,15
AC005736.1,4,100,5
AC005736.2,5,99,5
AC005740.1,3,79,27
AC005740.2,3,79,27
AC005740.3,3,79,27
AC005740.4,3,79,27
AC005740.5,3,79,27
AC005741.1,1,77,31
AC005746.1,16,92,1
AC005746.2,16,92,1
AC005746.3,16,92,1
AC005747.1,6,85,18
AC005753.1,3,79,27
AC005753.2,3,79,27
AC005753.3,3,79,27
AC005757.1,6,96,7
AC005758.1,8,90,11
AC005759.1,7,93,9
AC005759.2,7,93,9
AC005771.1,13,95,1
AC005772.1,5,84,20
AC005772.2,5,84,20
AC005774.1,5,98,6
AC005775.1,3,87,19
AC005776.1,10,90,9
AC005776.2,10,90,9
AC005777.1,3,88,18
AC005785.1,10,91,8
AC005785.2,10,91,8
AC005786.1,2,88,19
AC005786.2,2,88,19
AC005786.3,2,88,19
AC005786.4,2,88,19
AC005789.1,14,88,7
AC005790.1,5,87,17
AC005796.1,9,92,8
AC005798.1,3,76,30
AC005803.1,15,92,2
AC005808.1,16,89,4
AC005821.1,16,92,1
AC005821.2,16,92,1
AC005822.1,7,84,18
AC005823.1,16,93,0
AC005823.2,16,93,0
AC005828.1,16,92,1
AC005828.2,16,92,1
AC005828.3,16,92,1
AC005828.4,16,92,1
AC005828.5,16,92,1
AC005828.6,16,92,1
AC005828.7,16,92,1
AC005829.1,20,87,2
AC005829.2,20,87,2
AC005831.1,25,78,6
AC005832.1,25,78,6
AC005832.2,25,78,6
AC005832.3,25,78,6
AC005832.4,25,78,6
AC005833.1,25,78,6
AC005833.2,25,78,6
AC005837.1,14,94,1
AC005837.2,14,94,1
AC005837.3,14,94,1
AC005838.1,6,84,19
AC005838.2,5,85,19
AC005839.1,17,91,1
AC005840.1,25,79,5
AC005840.2,25,79,5
AC005840.3,25,79,5
AC005840.4,25,78,6
AC005840.5,25,78,6
AC005841.1,25,78,6
AC005842.1,25,78,6
AC005845.1,25,78,6
AC005856.1,16,92,1
AC005858.1,3,101,5
AC005858.2,3,101,5
AC005858.3,3,101,5
AC005863.1,5,84,20
AC005865.1,25,78,6
AC005865.2,25,78,6
AC005865.3,25,78,6
AC005868.1,3,101,5
AC005871.1,1,92,16
AC005871.2,1,91,17
AC005884.1,16,91,2
AC005884.2,16,91,2
AC005888.1,3,101,5
AC005899.1,15,92,2
AC005899.2,15,92,2
AC005899.3,15,92,2
AC005899.4,15,92,2
AC005899.5,15,92,2
AC005899.6,15,92,2
AC005899.7,15,92,2
AC005899.8,15,92,2
AC005901.1,16,92,1
AC005906.1,25,78,6
AC005906.2,25,78,6
AC005906.3,25,78,6
AC005908.1,25,78,6
AC005908.2,25,78,6
AC005908.3,25,78,6
AC005909.1,1,74,34
AC005909.2,1,74,34
AC005911.1,25,78,6
AC005912.1,25,78,6
AC005912.2,25,78,6
AC005914.1,16,89,4
AC005915.1,1,76,32
AC005920.1,17,92,0
AC005920.2,17,92,0
AC005920.3,17,92,0
AC005920.4,17,92,0
AC005921.1,18,91,0
AC005921.2,18,91,0
AC005921.3,18,91,0
AC005921.4,18,91,0
AC005943.1,3,87,19
AC005943.2,3,87,19
AC005944.1,2,88,19
AC005951.1,15,92,2
AC005954.1,3,88,18
AC005954.2,3,88,18
AC005954.3,3,88,18
AC005962.1,16,91,2
AC005962.2,16,91,2
AC005972.1,16,92,1
AC005972.2,16,92,1
AC005972.3,16,92,1
AC005993.1,16,83,10
AC005996.1,8,83,18
AC005998.1,8,82,19
AC005999.1,22,86,1
AC005999.2,23,85,1
AC006001.1,24,82,3
AC006001.2,25,81,3
AC006001.3,25,81,3
AC006001.4,24,82,3
AC006003.1,10,80,19
AC006004.1,8,83,18
AC006006.1,9,83,17
AC006007.1,9,81,19
AC006008.1,8,83,18
AC006011.1,7,96,6
AC006011.2,7,96,6
AC006013.1,18,89,2
AC006015.1,24,84,1
AC006017.1,8,83,18
AC006019.1,8,82,19
AC006019.2,8,82,19
AC006019.3,8,82,19
AC006020.1,14,82,13
AC006022.1,26,82,1
AC006023.1,24,85,0
AC006023.2,24,85,0
AC006026.1,28,80,1
AC006026.2,28,80,1
AC006026.3,28,80,1
AC006027.1,26,82,1
AC006028.1,29,79,1
AC006030.1,15,93,1
AC006033.1,27,64,18
AC006033.2,27,64,18
AC006037.1,4,87,18
AC006037.2,4,87,18
AC006040.1,6,50,53
AC006041.1,29,79,1
AC006041.2,29,79,1
AC006042.1,28,80,1
AC006042.2,27,79,3
AC006042.3,27,79,3
AC006042.4,27,79,3
AC006043.1,26,81,2
AC006055.1,0,55,54
AC006058.1,0,55,54
AC006058.2,0,55,54
AC006058.3,0,55,54
AC006058.4,0,55,54
AC006059.1,0,55,54
AC006059.2,0,55,54
AC006059.3,0,55,54
AC006059.4,0,55,54
AC006059.5,0,55,54
AC006062.1,1,84,24
AC006063.1,25,78,6
AC006063.2,25,78,6
AC006063.3,25,78,6
AC006063.4,25,78,6
AC006064.1,25,78,6
AC006064.2,25,78,6
AC006064.3,25,78,6
AC006064.4,25,78,6
AC006064.5,25,78,6
AC006064.6,25,78,6
AC006065.1,3,101,5
AC006065.2,3,100,6
AC006065.3,3,100,6
AC006065.4,3,100,6
AC006065.5,3,100,6
AC006065.6,3,100,6
AC006076.1,16,89,4
AC006077.1,2,78,29
AC006077.2,2,78,29
AC006111.1,4,100,5
AC006111.2,4,100,5
AC006111.3,4,100,5
AC006112.1,6,96,7
AC006115.1,9,94,6
AC006115.2,9,94,6
AC006116.1,9,94,6
AC006116.10,9,94,6
AC006116.11,9,94,6
AC006116.2,9,94,6
AC006116.3,9,94,6
AC006116.4,9,94,6
AC006116.5,9,94,6
AC006116.6,9,94,6
AC006116.7,9,94,6
AC006116.8,9,94,6
AC006116.9,9,94,6
AC006122.1,25,78,6
AC006128.1,10,91,8
AC006130.1,2,88,19
AC006130.2,2,88,19
AC006130.3,2,88,19
AC006133.1,10,91,8
AC006141.1,17,91,1
AC006144.1,19,86,4
AC006144.2,19,86,4
AC006145.1,27,79,3
AC006146.1,16,82,11
AC006148.1,13,84,12
AC006148.2,14,82,13
AC006150.1,29,78,2
AC006153.1,32,75,2
AC006157.1,6,49,54
AC006158.1,4,48,57
AC006158.2,5,47,57
AC006158.3,5,47,57
AC006159.1,17,81,11
AC006159.2,17,81,11
AC006160.1,3,76,30
AC006160.2,3,76,30
AC006195.1,27,80,2
AC006197.1,3,98,8
AC006197.2,4,98,7
AC006199.1,3,100,6
AC006205.1,27,76,6
AC006205.2,27,76,6
AC006206.1,25,78,6
AC006206.2,25,78,6
AC006207.1,25,78,6
AC006210.1,1,87,21
AC006210.2,1,87,21
AC006213.1,7,95,7
AC006213.2,7,95,7
AC006213.3,7,95,7
AC006213.4,7,95,7
AC006213.5,7,95,7
AC006213.6,7,95,7
AC006213.7,7,95,7
AC006230.1,3,75,31
AC006236.1,7,87,15
AC006237.1,13,95,1
AC006238.1,18,86,5
AC006238.2,18,86,5
AC006249.1,10,78,21
AC006252.1,0,55,54
AC006254.1,0,53,56
AC006254.2,0,53,56
AC006254.3,0,53,56
AC006262.1,6,96,7
AC006262.2,6,96,7
AC006262.3,6,96,7
AC006262.4,6,96,7
AC006270.1,16,92,1
AC006270.2,16,92,1
AC006270.3,16,91,2
AC006272.1,5,97,7
AC006272.2,5,97,7
AC006273.1,4,85,20
AC006277.1,2,88,19
AC006288.1,12,88,9
AC006296.1,3,75,31
AC006296.2,3,75,31
AC006296.3,3,75,31
AC006299.1,6,85,18
AC006305.1,3,76,30
AC006305.2,2,76,31
AC006305.3,2,77,30
AC006326.1,16,82,11
AC006328.1,6,43,60
AC006328.2,6,43,60
AC006329.1,32,73,4
AC006329.2,33,72,4
AC006330.1,23,83,3
AC006333.1,13,84,12
AC006333.2,13,84,12
AC006335.1,5,47,57
AC006335.2,5,47,57
AC006338.1,6,43,60
AC006338.2,6,43,60
AC006348.1,7,83,19
AC006349.1,16,82,11
AC006355.1,26,81,2
AC006355.2,26,81,2
AC006357.1,10,80,19
AC006362.1,9,83,17
AC006363.1,27,80,2
AC006364.1,15,81,13
AC006366.1,6,42,61
AC006369.1,17,90,2
AC006369.2,17,90,2
AC006372.1,10,80,19
AC006372.2,10,80,19
AC006372.3,10,80,19
AC006372.4,10,80,19
AC006378.1,34,71,4
AC006378.2,34,71,4
AC006380.1,26,82,1
AC006386.1,6,43,60
AC006386.2,6,43,60
AC006387.1,28,76,5
AC006390.1,3,76,30
AC006398.1,26,82,1
AC006427.1,3,76,30
AC006427.2,3,76,30
AC006435.1,7,87,15
AC006435.2,7,87,15
AC006435.3,7,87,15
AC006435.4,7,87,15
AC006435.5,7,87,15
AC006441.1,18,90,1
AC006441.2,18,90,1
AC006441.3,18,90,1
AC006441.4,18,90,1
AC006441.5,18,90,1
AC006445.1,3,75,31
AC006445.2,4,74,31
AC006445.3,4,75,30
AC006449.1,18,90,1
AC006449.2,18,90,1
AC006449.3,18,90,1
AC006449.5,18,90,1
AC006449.6,18,90,1
AC006449.7,18,90,1
AC006450.1,12,88,9
AC006450.2,12,88,9
AC006450.3,12,88,9
AC006452.1,9,82,18
AC006453.1,12,97,0
AC006453.2,13,96,0
AC006453.3,12,97,0
AC006453.4,13,96,0
AC006453.5,12,97,0
AC006455.1,24,83,2
AC006455.2,24,83,2
AC006455.3,24,83,2
AC006455.4,24,83,2
AC006455.5,24,83,2
AC006455.6,24,83,2
AC006455.7,24,83,2
AC006455.8,24,83,2
AC006457.1,23,85,1
AC006458.1,29,79,1
AC006459.1,26,83,0
AC006460.1,11,93,5
AC006460.2,11,93,5
AC006461.1,15,93,1
AC006463.1,14,83,12
AC006466.1,26,82,1
AC006478.1,22,86,1
AC006478.2,22,86,1
AC006480.1,21,86,2
AC006480.2,21,86,2
AC006482.1,29,79,1
AC006483.1,30,78,1
AC006483.2,30,78,1
AC006484.1,5,93,11
AC006486.1,7,95,7
AC006486.2,7,95,7
AC006487.1,17,92,0
AC006487.2,17,92,0
AC006499.1,4,73,32
AC006499.2,3,75,31
AC006499.3,3,75,31
AC006499.4,3,75,31
AC006499.5,3,75,31
AC006499.6,4,73,32
AC006499.7,3,75,31
AC006499.8,4,75,30
AC006504.1,8,87,14
AC006504.2,8,90,11
AC006504.3,8,89,12
AC006504.4,8,90,11
AC006504.5,8,89,12
AC006504.6,8,90,11
AC006504.7,8,89,12
AC006509.1,16,92,1
AC006509.2,16,92,1
AC006511.1,25,77,7
AC006511.2,25,77,7
AC006511.3,25,77,7
AC006511.4,25,77,7
AC006511.5,25,77,7
AC006511.6,25,77,7
AC006512.1,25,78,6
AC006512.2,25,78,6
AC006517.1,25,77,7
AC006517.2,25,77,7
AC006518.1,23,79,7
AC006518.2,23,79,7
AC006518.7,23,79,7
AC006525.1,2,77,30
AC006529.1,9,85,15
AC006530.1,17,82,10
AC006538.1,2,88,19
AC006538.2,2,88,19
AC006538.3,2,88,19
AC006538.4,2,88,19
AC006538.5,2,88,19
AC006539.1,4,95,10
AC006539.2,4,95,10
AC006539.3,4,95,10
AC006547.1,18,83,8
AC006547.2,18,83,8
AC006547.3,18,83,8
AC006548.1,15,85,9
AC006548.2,15,85,9
AC006548.3,15,85,9
AC006557.1,16,87,6
AC006557.2,16,87,6
AC006557.3,16,87,6
AC006557.4,16,87,6
AC006557.5,16,87,6
AC006557.6,16,87,6
AC006566.1,19,86,4
AC006566.2,19,86,4
AC006581.1,24,78,7
AC006581.2,24,78,7
AC006600.1,15,91,3
AC006600.2,15,91,3
AC006840.1,3,75,31
AC006924.1,2,87,20
AC006927.1,25,78,6
AC006927.2,25,78,6
AC006927.3,25,78,6
AC006927.4,25,78,6
AC006927.5,25,78,6
AC006942.1,7,95,7
AC006946.1,15,85,9
AC006946.2,15,85,9
AC006946.3,15,85,9
AC006947.1,14,94,1
AC006960.1,25,83,1
AC006960.2,25,83,1
AC006960.3,25,83,1
AC006963.1,19,86,4
AC006965.1,19,86,4
AC006967.1,10,80,19
AC006967.2,10,80,19
AC006967.3,10,80,19
AC006970.1,30,79,0
AC006970.2,30,79,0
AC006970.3,30,79,0
AC006971.1,31,78,0
AC006972.1,25,80,4
AC006974.1,8,83,18
AC006974.2,8,83,18
AC006978.1,26,82,1
AC006978.2,26,82,1
AC006986.1,5,48,56
AC006987.1,3,50,56
AC006989.1,6,44,59
AC006994.1,6,88,15
AC006994.2,6,87,16
AC007000.1,24,82,3
AC007000.2,24,82,3
AC007000.3,24,83,2
AC007001.1,29,79,1
AC007003.1,25,80,4
AC007009.1,28,80,1
AC007012.1,6,93,10
AC007012.2,6,93,10
AC007014.1,4,100,5
AC007014.2,4,100,5
AC007016.1,3,76,30
AC007029.1,28,80,1
AC007032.1,30,74,5
AC007036.1,26,82,1
AC007036.2,26,82,1
AC007036.3,26,82,1
AC007036.4,26,82,1
AC007038.1,6,88,15
AC007038.2,6,88,15
AC007040.1,15,93,1
AC007040.2,15,93,1
AC007041.1,16,88,5
AC007064.1,16,84,9
AC007064.2,16,84,9
AC007064.3,16,84,9
AC007064.4,16,84,9
AC007066.1,13,87,9
AC007066.2,13,87,9
AC007066.3,13,87,9
AC007068.1,24,78,7
AC007068.2,23,78,8
AC007091.1,29,79,1
AC007092.1,13,94,2
AC007098.1,15,92,2
AC007098.2,15,93,1
AC007099.1,14,94,1
AC007099.2,14,94,1
AC007100.1,14,93,2
AC007100.2,14,93,2
AC007106.1,3,76,30
AC007106.2,3,75,31
AC007114.1,16,91,2
AC007114.2,16,91,2
AC007115.1,3,99,7
AC007126.1,3,75,31
AC007128.1,28,80,1
AC007128.2,28,80,1
AC007130.1,29,79,1
AC007132.1,14,93,2
AC007136.1,2,88,19
AC007151.1,4,100,5
AC007159.1,33,72,4
AC007160.1,17,81,11
AC007161.1,28,79,2
AC007161.2,28,79,2
AC007161.3,29,79,1
AC007163.1,9,92,8
AC007179.1,13,94,2
AC007179.2,14,93,2
AC007179.3,14,93,2
AC007182.1,16,83,10
AC007182.2,16,83,10
AC007182.3,16,83,10
AC007191.1,5,98,6
AC007192.1,7,93,9
AC007192.2,7,93,9
AC007193.1,6,96,7
AC007193.2,6,96,7
AC007193.3,6,96,7
AC007204.1,5,94,10
AC007204.2,5,94,10
AC007207.1,25,78,6
AC007215.1,20,83,6
AC007216.1,4,101,4
AC007216.2,4,101,4
AC007216.3,4,101,4
AC007216.4,4,101,4
AC007216.5,4,101,4
AC007218.1,4,97,8
AC007218.2,4,97,8
AC007218.3,4,97,8
AC007220.1,4,100,5
AC007220.2,4,100,5
AC007221.1,4,99,6
AC007222.1,6,97,6
AC007223.1,6,95,8
AC007224.1,5,100,4
AC007224.2,5,100,4
AC007225.1,10,90,9
AC007225.2,10,90,9
AC007229.1,5,91,13
AC007237.1,26,81,2
AC007238.1,13,94,2
AC007240.1,14,88,7
AC007241.1,6,43,60
AC007244.1,6,43,60
AC007250.1,13,94,2
AC007253.1,17,90,2
AC007255.1,26,82,1
AC007255.2,26,82,1
AC007256.1,8,92,9
AC007262.1,18,81,10
AC007262.2,18,81,10
AC007269.1,11,79,19
AC007271.1,12,94,3
AC007272.1,9,92,8
AC007274.1,4,48,57
AC007274.2,4,48,57
AC007274.3,4,48,57
AC007275.1,4,49,56
AC007277.1,10,95,4
AC007278.1,11,95,3
AC007278.2,11,95,3
AC007279.1,8,92,9
AC007279.2,8,92,9
AC007283.1,9,92,8
AC007283.2,9,92,8
AC007285.1,26,82,1
AC007285.2,26,82,1
AC007292.1,3,88,18
AC007292.2,3,88,18
AC007292.3,3,88,18
AC007298.1,5,99,5
AC007298.2,5,99,5
AC007308.1,20,81,8
AC007312.1,27,80,2
AC007314.1,14,88,7
AC007317.1,17,90,2
AC007317.2,17,89,3
AC007318.1,14,94,1
AC007318.2,14,94,1
AC007319.1,10,95,4
AC007322.1,6,43,60
AC007322.2,6,43,60
AC007322.3,7,43,59
AC007322.4,6,43,60
AC007326.1,17,84,8
AC007326.2,16,85,8
AC007326.3,17,84,8
AC007326.4,14,85,10
AC007326.5,16,85,8
AC007327.1,25,83,1
AC007327.2,25,83,1
AC007333.1,13,88,8
AC007333.2,13,88,8
AC007336.1,13,89,7
AC007336.2,12,90,7
AC007336.3,12,90,7
AC007342.1,15,88,6
AC007342.2,16,87,6
AC007342.3,16,87,6
AC007342.4,16,87,6
AC007342.5,16,87,6
AC007342.6,14,89,6
AC007342.7,14,89,6
AC007342.8,16,87,6
AC007342.9,16,87,6
AC007343.1,13,89,7
AC007344.1,13,87,9
AC007346.1,13,88,8
AC007346.2,13,89,7
AC007347.1,13,89,7
AC007347.2,13,90,6
AC007349.1,25,83,1
AC007349.2,25,83,1
AC007349.3,25,83,1
AC007349.4,25,83,1
AC007350.1,26,82,1
AC007359.1,6,43,60
AC007362.1,7,90,12
AC007363.1,17,91,1
AC007364.1,8,97,4
AC007365.1,14,94,1
AC007365.2,14,94,1
AC007368.1,3,101,5
AC007368.2,3,101,5
AC007370.1,3,75,31
AC007370.2,3,75,31
AC007375.1,16,82,11
AC007375.2,16,82,11
AC007376.1,16,82,11
AC007376.2,16,82,11
AC007378.1,16,92,1
AC007381.1,15,93,1
AC007381.2,15,93,1
AC007382.1,17,91,1
AC007383.1,7,88,14
AC007383.2,7,87,15
AC007383.3,7,87,15
AC007384.1,31,74,4
AC007386.1,14,94,1
AC007387.1,15,93,1
AC007387.2,15,93,1
AC007387.3,14,94,1
AC007389.1,14,94,1
AC007389.2,14,94,1
AC007389.3,14,94,1
AC007389.4,14,94,1
AC007389.5,14,94,1
AC007390.1,18,90,1
AC007390.2,18,90,1
AC007391.1,18,90,1
AC007391.2,18,90,1
AC007391.3,17,90,2
AC007394.1,8,97,4
AC007395.1,15,93,1
AC007402.1,15,93,1
AC007402.2,14,94,1
AC007403.1,14,93,2
AC007405.1,10,95,4
AC007405.2,10,95,4
AC007405.3,10,95,4
AC007405.4,10,95,4
AC007406.1,27,76,6
AC007406.2,27,76,6
AC007406.3,27,76,6
AC007406.4,27,76,6
AC007406.5,27,76,6
AC007422.1,14,93,2
AC007422.2,14,93,2
AC007423.1,13,95,1
AC007424.1,3,100,6
AC007431.1,16,90,3
AC007431.2,16,89,4
AC007431.3,16,89,4
AC007432.1,13,95,1
AC007435.1,13,91,5
AC007448.1,14,94,1
AC007448.2,14,94,1
AC007448.3,14,94,1
AC007448.4,14,94,1
AC007450.1,21,82,6
AC007450.2,21,82,6
AC007450.3,21,82,6
AC007450.4,21,82,6
AC007458.1,10,97,2
AC007463.1,11,92,6
AC007463.2,11,92,6
AC007483.1,0,56,53
AC007485.1,16,92,1
AC007485.2,16,92,1
AC007490.1,13,88,8
AC007491.1,13,89,7
AC007493.1,12,89,8
AC007493.2,12,89,8
AC007494.1,10,90,9
AC007494.2,10,90,9
AC007494.3,10,90,9
AC007495.1,12,90,7
AC007496.1,13,89,7
AC007496.2,13,89,7
AC007496.3,13,89,7
AC007497.1,14,89,6
AC007497.2,14,89,6
AC007513.1,5,99,5
AC007527.1,20,82,7
AC007527.2,20,82,7
AC007528.1,18,86,5
AC007529.1,18,86,5
AC007529.2,18,86,5
AC007533.1,10,90,9
AC007535.1,20,82,7
AC007536.1,25,77,7
AC007537.1,21,82,6
AC007540.1,3,101,5
AC007541.1,3,102,4
AC007546.1,3,102,4
AC007546.2,3,102,4
AC007546.3,3,102,4
AC007547.1,56,53,0
AC007547.2,56,53,0
AC007547.3,56,53,0
AC007551.1,25,83,1
AC007551.2,25,83,1
AC007552.1,18,86,5
AC007552.2,18,86,5
AC007556.1,9,95,5
AC007557.1,3,87,19
AC007557.2,3,87,19
AC007557.3,3,87,19
AC007557.4,3,87,19
AC007559.1,3,86,20
AC007560.1,15,92,2
AC007562.1,6,43,60
AC007563.1,3,87,19
AC007563.2,3,87,19
AC007563.3,3,87,19
AC007563.4,3,87,19
AC007566.1,34,73,2
AC007566.2,34,73,2
AC007568.1,16,82,11
AC007569.1,3,102,4
AC007570.1,3,102,4
AC007595.1,4,100,5
AC007598.1,4,101,4
AC007598.2,4,101,4
AC007598.3,4,101,4
AC007599.1,10,90,9
AC007599.2,10,90,9
AC007601.1,4,101,4
AC007601.2,4,101,4
AC007603.1,10,91,8
AC007603.2,10,91,8
AC007603.3,11,90,8
AC007608.1,12,89,8
AC007608.2,12,89,8
AC007608.3,12,89,8
AC007608.4,12,89,8
AC007610.1,11,90,8
AC007610.2,12,89,8
AC007610.3,11,90,8
AC007610.4,12,89,8
AC007610.5,12,89,8
AC007611.1,9,91,9
AC007613.1,4,101,4
AC007614.1,9,91,9
AC007614.2,9,91,9
AC007618.1,25,78,6
AC007619.1,21,82,6
AC007619.2,21,82,6
AC007620.1,55,54,0
AC007620.2,55,54,0
AC007620.3,55,54,0
AC007621.1,21,82,6
AC007622.1,3,101,5
AC007622.2,3,101,5
AC007631.1,1,78,30
AC007637.1,3,102,4
AC007638.1,16,92,1
AC007638.2,16,92,1
AC007639.1,13,94,2
AC007649.1,3,102,4
AC007652.1,25,83,1
AC007652.2,25,83,1
AC007652.3,25,83,1
AC007655.1,18,85,6
AC007655.2,18,85,6
AC007656.1,4,99,6
AC007656.2,5,99,5
AC007656.3,4,99,6
AC007656.4,4,99,6
AC007663.1,20,81,8
AC007663.2,19,82,8
AC007663.3,20,81,8
AC007663.4,20,81,8
AC007666.1,13,86,10
AC007666.2,13,86,10
AC007671.1,19,86,4
AC007673.1,2,75,32
AC007677.1,3,85,21
AC007679.1,7,89,13
AC007679.2,7,88,14
AC007681.1,14,94,1
AC007682.1,15,92,2
AC007683.1,33,72,4
AC007683.2,33,72,4
AC007684.1,19,89,1
AC007685.1,2,83,24
AC007686.1,16,82,11
AC007686.2,16,82,11
AC007686.3,16,82,11
AC007686.4,16,82,11
AC007686.5,16,82,11
AC007687.1,55,54,0
AC007688.1,20,83,6
AC007688.2,20,83,6
AC007690.1,54,55,0
AC007695.1,3,102,4
AC007718.1,3,70,36
AC007728.1,12,89,8
AC007728.2,12,89,8
AC007728.3,12,89,8
AC007731.1,20,81,8
AC007731.2,20,81,8
AC007731.3,20,81,8
AC007731.4,20,81,8
AC007731.5,20,81,8
AC007736.1,8,90,11
AC007738.1,14,88,7
AC007741.1,14,94,1
AC007742.1,6,43,60
AC007742.2,7,42,60
AC007743.1,13,93,3
AC007744.1,13,94,2
AC007749.1,3,87,19
AC007749.2,3,87,19
AC007750.1,9,96,4
AC007751.1,48,58,3
AC007773.1,11,85,13
AC007780.1,14,94,1
AC007785.1,6,96,7
AC007785.2,6,96,7
AC007785.3,5,97,7
AC007786.1,9,89,11
AC007786.2,9,89,11
AC007786.3,9,89,11
AC007786.4,9,89,11
AC007787.1,9,88,12
AC007787.2,9,88,12
AC007790.1,6,84,19
AC007792.1,2,88,19
AC007795.1,9,89,11
AC007823.1,55,54,0
AC007834.1,3,102,4
AC007834.2,3,102,4
AC007842.1,11,92,6
AC007846.1,7,87,15
AC007846.2,7,87,15
AC007848.1,25,78,6
AC007848.2,25,78,6
AC007849.1,52,57,0
AC007849.2,52,57,0
AC007861.1,9,92,8
AC007861.2,9,92,8
AC007876.1,5,43,61
AC007877.1,17,90,2
AC007878.1,15,93,1
AC007879.1,6,89,14
AC007879.2,6,89,14
AC007879.3,6,89,14
AC007879.4,6,89,14
AC007879.5,6,89,14
AC007880.1,14,94,1
AC007881.1,15,93,1
AC007881.2,15,93,1
AC007881.3,15,93,1
AC007881.4,15,93,1
AC007899.1,18,90,1
AC007906.1,16,86,7
AC007906.2,13,89,7
AC007907.1,13,89,7
AC007919.1,55,53,1
AC007919.2,55,53,1
AC007920.1,54,55,0
AC007920.2,54,55,0
AC007922.1,11,86,12
AC007922.2,12,85,12
AC007922.3,11,86,12
AC007922.4,11,86,12
AC007923.1,16,90,3
AC007923.2,16,90,3
AC007923.3,16,91,2
AC007923.4,17,90,2
AC007938.1,10,84,15
AC007938.2,10,84,15
AC007938.3,10,84,15
AC007948.1,1,78,30
AC007950.1,6,94,9
AC007950.2,6,94,9
AC007952.1,14,81,14
AC007952.2,13,81,15
AC007952.3,13,81,15
AC007952.4,13,82,14
AC007952.5,14,81,14
AC007952.6,13,82,14
AC007952.7,13,81,15
AC007952.8,14,81,14
AC007952.9,14,81,14
AC007953.1,52,56,1
AC007953.2,52,56,1
AC007954.1,17,81,11
AC007956.1,17,82,10
AC007967.1,5,47,57
AC007967.2,5,47,57
AC007967.3,5,47,57
AC007967.4,5,47,57
AC007969.1,10,95,4
AC007969.2,10,95,4
AC007991.1,25,71,13
AC007991.2,25,71,13
AC007991.3,25,71,13
AC007991.4,25,71,13
AC007992.1,44,63,2
AC007992.2,44,63,2
AC007993.1,18,91,0
AC007993.2,18,91,0
AC007993.3,18,91,0
AC007996.1,12,75,22
AC007998.1,4,78,27
AC007998.2,4,79,26
AC007998.3,4,79,26
AC007998.4,4,78,27
AC007998.5,4,79,26
AC008011.1,18,87,4
AC008011.2,18,87,4
AC008012.1,25,78,6
AC008013.1,22,83,4
AC008013.2,22,83,4
AC008013.3,22,82,5
AC008014.1,5,98,6
AC008015.1,16,83,10
AC008026.1,16,92,1
AC008026.2,16,92,1
AC008026.3,16,92,1
AC008033.1,11,96,2
AC008033.2,11,96,2
AC008033.3,11,96,2
AC008035.1,5,98,6
AC008038.1,8,85,16
AC008040.1,52,57,0
AC008040.2,52,57,0
AC008040.3,52,57,0
AC008040.4,52,57,0
AC008050.1,16,82,11
AC008055.1,3,101,5
AC008055.2,3,101,5
AC008056.1,16,81,12
AC008056.2,16,80,13
AC008056.3,16,80,13
AC008060.1,8,82,19
AC008060.2,9,81,19
AC008060.3,8,82,19
AC008060.4,8,82,19
AC008060.5,8,82,19
AC008063.1,9,96,4
AC008063.2,9,96,4
AC008065.1,10,95,4
AC008066.1,9,74,26
AC008067.1,12,95,2
AC008069.1,16,87,6
AC008072.1,4,86,19
AC008073.1,17,88,4
AC008073.2,17,88,4
AC008073.3,17,88,4
AC008074.1,14,94,1
AC008074.2,14,94,1
AC008079.1,14,85,10
AC008080.1,25,82,2
AC008080.2,25,82,2
AC008080.3,25,82,2
AC008080.4,25,82,2
AC008083.1,3,99,7
AC008083.2,3,99,7
AC008083.3,3,99,7
AC008088.1,12,82,15
AC008103.1,13,87,9
AC008105.1,18,91,0
AC008105.2,18,91,0
AC008105.3,18,91,0
AC008114.1,19,83,7
AC008115.1,21,82,6
AC008115.2,21,82,6
AC008115.3,21,82,6
AC008115.4,21,82,6
AC008119.1,3,101,5
AC008121.1,4,99,6
AC008121.2,4,99,6
AC008121.3,4,99,6
AC008124.1,7,95,7
AC008125.1,3,102,4
AC008126.1,3,101,5
AC008127.1,4,99,6
AC008127.2,4,99,6
AC008132.1,16,84,9
AC008132.2,16,84,9
AC008133.1,12,94,3
AC008133.2,12,94,3
AC008134.1,52,56,1
AC008147.1,3,100,6
AC008147.2,4,99,6
AC008147.3,3,100,6
AC008147.4,3,100,6
AC008149.1,5,99,5
AC008149.2,5,99,5
AC008154.1,8,84,17
AC008154.2,8,84,17
AC008155.1,8,84,17
AC008162.1,19,87,3
