,gain,neutral,loss
TPPP3,15,81,13
TPR,46,62,1
TPRA1,11,85,13
TPRG1,11,86,12
TPRG1L,10,90,9
TPRKB,5,103,1
TPRN,1,88,20
TPRX1,4,84,21
TPSAB1,23,82,4
TPSB2,23,82,4
TPSD1,23,82,4
TPSG1,23,82,4
TPST1,27,78,4
TPST2,5,77,27
TPT1,1,71,37
TPTE,3,76,30
TPTE2,3,62,44
TPX2,13,91,5
TRA2A,47,60,2
TRA2B,11,86,12
TRABD,2,75,32
TRABD2A,3,105,1
TRABD2B,6,91,12
TRADD,14,82,13
TRAF1,1,85,23
TRAF2,1,87,21
TRAF3,14,92,3
TRAF3IP1,3,100,6
TRAF3IP2,0,79,30
TRAF3IP3,48,60,1
TRAF4,20,81,8
TRAF5,48,59,2
TRAF6,10,94,5
TRAF7,24,81,4
TRAFD1,12,90,7
TRAIP,0,78,31
TRAK1,0,79,30
TRAK2,3,102,4
TRAM1,27,78,4
TRAM1L1,3,92,14
TRAM2,11,94,4
TRANK1,0,80,29
TRAP1,24,81,4
TRAPPC1,2,66,41
TRAPPC10,10,87,12
TRAPPC11,3,88,18
TRAPPC12,2,105,2
TRAPPC13,7,89,13
TRAPPC2,22,79,8
TRAPPC2B,7,81,21
TRAPPC2L,11,77,21
TRAPPC3,11,89,9
TRAPPC3L,1,80,28
TRAPPC4,9,89,11
TRAPPC5,5,77,27
TRAPPC6A,4,89,16
TRAPPC6B,31,77,1
TRAPPC8,2,75,32
TRAPPC9,38,70,1
TRAT1,11,87,11
TRDMT1,6,93,10
TRDN,2,81,26
TREH,10,87,12
TREM1,14,92,3
TREM2,13,93,3
TREML1,13,93,3
TREML2,13,93,3
TREML4,13,93,3
TRERF1,11,94,4
TREX1,0,78,31
TREX2,39,66,4
TRH,14,84,11
TRHDE,12,91,6
TRHR,44,64,1
TRIAP1,9,90,10
TRIB1,42,65,2
TRIB2,3,104,2
TRIB3,10,86,13
TRIL,44,63,2
TRIM10,13,92,4
TRIM11,47,60,2
TRIM13,2,70,37
TRIM14,1,84,24
TRIM15,13,92,4
TRIM16,2,66,41
TRIM16L,3,67,39
TRIM17,47,60,2
TRIM2,3,94,12
TRIM21,7,91,11
TRIM22,6,93,10
TRIM23,7,89,13
TRIM24,20,86,3
TRIM25,26,80,3
TRIM26,13,92,4
TRIM27,13,92,4
TRIM28,11,82,16
TRIM29,9,89,11
TRIM3,6,93,10
TRIM31,13,92,4
TRIM32,1,84,24
TRIM33,3,85,21
TRIM34,6,93,10
TRIM35,3,68,38
TRIM36,8,84,17
TRIM37,25,80,4
TRIM38,14,90,5
TRIM39,13,92,4
TRIM4,20,87,2
TRIM40,13,92,4
TRIM41,22,79,8
TRIM42,14,82,13
TRIM43,10,98,1
TRIM43B,10,98,1
TRIM44,10,93,6
TRIM45,7,84,18
TRIM46,58,50,1
TRIM47,27,78,4
TRIM48,8,96,5
TRIM49,13,90,6
TRIM49B,10,90,9
TRIM49C,12,92,5
TRIM49D1,14,91,4
TRIM49D2,14,91,4
TRIM5,6,93,10
TRIM50,25,80,4
TRIM51,6,95,8
TRIM52,20,81,8
TRIM54,4,104,1
TRIM55,30,77,2
TRIM56,19,87,3
TRIM58,49,57,3
TRIM59,11,86,12
TRIM6,6,93,10
TRIM60,2,91,16
TRIM61,2,91,16
TRIM62,9,92,8
TRIM63,6,92,11
TRIM64,13,92,4
TRIM64B,14,90,5
TRIM64C,10,90,9
TRIM65,26,78,5
TRIM66,7,95,7
TRIM67,48,59,2
TRIM68,7,91,11
TRIM69,3,73,33
TRIM7,22,79,8
TRIM71,1,80,28
TRIM72,26,81,2
TRIM73,22,83,4
TRIM74,25,80,4
TRIM75P,2,91,16
TRIM77,14,90,5
TRIM8,5,84,20
TRIM9,26,82,1
TRIML1,3,88,18
TRIML2,3,88,18
TRIO,46,63,0
TRIOBP,2,78,29
TRIP10,4,79,26
TRIP11,15,90,4
TRIP12,3,100,6
TRIP13,50,59,0
TRIP4,3,78,28
TRIP6,19,88,2
TRIQK,37,69,3
TRIT1,13,89,7
TRMO,1,84,24
TRMT1,3,79,27
TRMT10A,2,92,15
TRMT10B,5,86,18
TRMT10C,8,89,12
TRMT11,4,79,26
TRMT112,11,91,7
TRMT12,42,65,2
TRMT13,2,84,23
TRMT1L,47,61,1
TRMT2A,6,81,22
TRMT2B,27,74,8
TRMT44,4,94,11
TRMT5,22,84,3
TRMT6,11,83,15
TRMT61A,15,91,3
TRMT61B,5,104,0
TRMU,1,76,32
TRNAU1AP,7,93,9
TRNP1,9,90,10
TRNT1,0,80,29
TRO,21,82,6
TROAP,8,95,6
TROVE2,47,61,1
TRPA1,29,77,3
TRPC1,12,84,13
TRPC3,5,90,14
TRPC4,2,67,40
TRPC4AP,18,88,3
TRPC5,32,71,6
TRPC5OS,32,71,6
TRPC6,11,90,8
TRPC7,9,87,13
TRPM1,2,68,39
TRPM2,9,88,12
TRPM3,4,79,26
TRPM4,3,84,22
TRPM5,6,90,13
TRPM6,3,83,23
TRPM7,3,75,31
TRPM8,5,98,6
TRPS1,40,67,2
TRPT1,9,92,8
TRPV1,4,64,41
TRPV2,2,66,41
TRPV3,4,64,41
TRPV4,11,91,7
TRPV5,17,89,3
TRPV6,17,89,3
TRRAP,21,87,1
TRUB1,5,86,18
TRUB2,2,87,20
TSACC,57,50,2
TSC1,2,86,21
TSC2,24,82,3
TSC22D1,2,70,37
TSC22D2,12,86,11
TSC22D3,30,72,7
TSC22D4,19,88,2
TSEN15,47,61,1
TSEN2,2,78,29
TSEN34,6,84,19
TSEN54,29,78,2
TSFM,15,89,5
TSG101,9,95,5
TSGA10,7,100,2
TSGA10IP,15,91,3
TSGA13,20,86,3
TSHB,5,86,18
TSHR,13,92,4
TSHZ1,2,69,38
TSHZ2,19,83,7
TSHZ3,12,86,11
TSKS,3,84,22
TSKU,16,90,3
TSLP,8,84,17
TSN,5,100,4
TSNARE1,39,69,1
TSNAX,48,59,2
TSNAXIP1,16,81,12
TSPAN1,7,93,9
TSPAN10,27,77,5
TSPAN11,15,83,11
TSPAN12,17,88,4
TSPAN13,47,60,2
TSPAN14,4,89,16
TSPAN15,7,88,14
TSPAN16,3,81,25
TSPAN17,20,81,8
TSPAN18,11,91,7
TSPAN19,8,94,7
TSPAN2,5,86,18
TSPAN3,3,78,28
TSPAN31,15,89,5
TSPAN32,6,90,13
TSPAN33,18,89,2
TSPAN4,7,90,12
TSPAN5,2,92,15
TSPAN6,27,74,8
TSPAN7,18,82,9
TSPAN8,14,90,5
TSPAN9,11,79,19
TSPEAR,9,88,12
TSPO,3,76,30
TSPO2,12,94,3
TSPOAP1,26,81,2
TSPY1,11,52,46
TSPY10,11,52,46
TSPY2,12,52,45
TSPY3,11,52,46
TSPY4,11,51,47
TSPY8,11,52,46
TSPYL1,2,78,29
TSPYL2,20,83,6
TSPYL4,2,78,29
TSPYL5,42,66,1
TSPYL6,3,104,2
TSR1,3,67,39
TSR2,21,82,6
TSR3,25,79,5
TSSC1,2,105,2
TSSC4,6,90,13
TSSK1B,8,84,17
TSSK2,8,80,21
TSSK3,9,92,8
TSSK4,18,87,4
TSSK6,4,81,24
TST,2,76,31
TSTA3,39,68,2
TSTD1,57,51,1
TSTD2,1,84,24
TSTD3,1,77,31
TTBK1,13,91,5
TTBK2,3,73,33
TTC1,19,82,8
TTC12,9,89,11
TTC13,48,59,2
TTC14,12,85,12
TTC16,2,87,20
TTC17,10,92,7
TTC19,2,66,41
TTC21A,0,80,29
TTC21B,6,97,6
TTC22,7,89,13
TTC23,4,75,30
TTC23L,39,70,0
TTC24,57,50,2
TTC25,24,82,3
TTC26,19,87,3
TTC27,4,103,2
TTC28,6,75,28
TTC29,5,93,11
TTC3,9,88,12
TTC30A,5,98,6
TTC30B,5,98,6
TTC31,6,102,1
TTC32,4,104,1
TTC33,39,70,0
TTC34,9,91,9
TTC36,10,87,12
TTC37,8,84,17
TTC38,1,76,32
TTC39A,5,91,13
TTC39B,5,68,36
TTC39C,6,78,25
TTC4,8,89,12
TTC5,18,84,7
TTC6,36,72,1
TTC7A,4,104,1
TTC7B,15,90,4
TTC8,15,91,3
TTC9,13,92,4
TTC9B,10,85,14
TTC9C,6,95,8
TTF1,2,86,21
TTF2,7,84,18
TTI1,14,90,5
TTI2,7,70,32
TTK,1,80,28
TTL,4,102,3
TTLL1,3,76,30
TTLL10,8,91,10
TTLL11,0,88,21
TTLL12,3,76,30
TTLL13P,4,77,28
TTLL2,2,81,26
TTLL3,0,80,29
TTLL4,3,101,5
TTLL5,12,93,4
TTLL6,25,82,2
TTLL7,2,90,17
TTLL8,2,75,32
TTLL9,13,91,5
TTN,5,98,6
TTPA,23,78,8
TTPAL,15,85,9
TTR,3,75,31
TTYH1,7,83,19
TTYH2,27,78,4
TTYH3,47,60,2
TUB,7,94,8
TUBA1A,8,94,7
TUBA1B,8,94,7
TUBA1C,9,94,6
TUBA3C,3,62,44
TUBA3D,7,98,4
TUBA3E,6,98,5
TUBA4A,3,101,5
TUBA4B,3,101,5
TUBA8,7,82,20
TUBAL3,7,94,8
TUBB,14,91,4
TUBB1,25,80,4
TUBB2A,12,92,5
TUBB2B,12,92,5
TUBB3,12,76,21
TUBB4A,4,79,26
TUBB4B,1,88,20
TUBB6,9,82,18
TUBB8,7,90,12
TUBD1,31,76,2
TUBE1,0,79,30
TUBG1,25,81,3
TUBG2,24,82,3
TUBGCP2,3,89,17
TUBGCP3,4,80,25
TUBGCP4,3,73,33
TUBGCP5,4,69,36
TUBGCP6,2,75,32
TUFM,23,85,1
TUFT1,59,49,1
TULP1,9,96,4
TULP2,3,84,22
TULP3,12,78,19
TULP4,3,79,27
TUNAR,16,90,3
TUSC1,4,68,37
TUSC2,0,79,30
TUSC3,3,67,39
TUSC5,3,68,38
TUT1,6,96,7
TVP23A,26,79,4
TVP23B,3,68,38
TVP23C,2,66,41
TWF1,7,96,6
TWF2,0,78,31
TWIST1,45,62,2
TWIST2,3,100,6
TWISTNB,46,61,2
TWNK,5,84,20
TWSG1,8,80,21
TXK,6,96,7
TXLNA,11,90,8
TXLNB,4,80,25
TXLNG,22,78,9
TXN,2,83,24
TXN2,1,78,30
TXNDC11,27,80,2
TXNDC12,6,91,12
TXNDC15,9,87,13
TXNDC16,26,82,1
TXNDC17,2,65,42
TXNDC2,7,82,20
TXNDC5,13,93,3
TXNDC8,2,83,24
TXNDC9,7,100,2
TXNIP,57,50,2
TXNL1,1,68,40
TXNL4A,1,71,37
TXNL4B,15,81,13
TXNRD1,11,91,7
TXNRD2,7,81,21
TXNRD3,12,85,12
TXNRD3NB,12,85,12
TYK2,4,80,25
TYMP,3,74,32
TYMS,9,80,20
TYR,13,92,4
TYRO3,2,71,36
TYROBP,13,85,11
TYRP1,5,65,39
TYSND1,5,89,15
TYW1,27,79,3
TYW1B,24,81,4
TYW3,3,89,17
TYW5,3,102,4
U2AF1,9,89,11
U2AF1L4,13,85,11
U2AF1L5,11,87,11
U2AF2,6,84,19
U2SURP,13,84,12
U82695.5,39,66,4
UACA,4,76,29
UAP1,56,52,1
UAP1L1,1,88,20
UBA1,22,81,6
UBA2,13,85,11
UBA3,3,79,27
UBA5,13,83,13
UBA52,5,80,24
UBA6,6,96,7
UBA7,0,78,31
UBAC1,2,87,20
UBAC2,7,76,26
UBALD1,24,83,2
UBALD2,25,79,5
UBAP1,6,85,18
UBAP1L,3,78,28
UBAP2,5,86,18
UBAP2L,58,50,1
UBASH3A,8,90,11
UBASH3B,10,88,11
UBB,2,66,41
UBC,8,91,10
UBD,12,93,4
UBE2A,32,71,6
UBE2B,9,86,14
UBE2C,14,88,7
UBE2D1,3,90,16
UBE2D2,10,87,12
UBE2D3,3,92,14
UBE2D4,42,65,2
UBE2E1,0,79,30
UBE2E2,0,79,30
UBE2E3,4,99,6
UBE2F,3,100,6
UBE2G1,4,64,41
UBE2G2,9,88,12
UBE2H,19,87,3
UBE2I,23,81,5
UBE2J1,0,79,30
UBE2J2,8,91,10
UBE2K,9,96,4
UBE2L3,4,86,19
UBE2L5P,2,67,40
UBE2L6,6,97,6
UBE2M,12,82,15
UBE2N,11,90,8
UBE2O,25,79,5
UBE2Q1,58,50,1
UBE2Q2,3,78,28
UBE2Q2L,3,78,28
UBE2QL1,48,61,0
UBE2R2,6,85,18
UBE2S,7,83,19
UBE2T,49,59,1
UBE2U,6,87,16
UBE2V1,19,85,5
UBE2V2,18,83,8
UBE2W,32,74,3
UBE2Z,25,82,2
UBE3A,2,69,38
UBE3B,11,91,7
UBE3C,18,85,6
UBE3D,1,79,29
UBE4A,10,87,12
UBE4B,7,90,12
UBFD1,23,82,4
UBIAD1,8,88,13
UBL3,2,67,40
UBL4A,44,61,4
UBL4B,2,83,24
UBL5,5,78,26
UBL7,3,78,28
UBLCP1,19,82,8
UBN1,24,83,2
UBN2,20,86,3
UBOX5,10,85,14
UBP1,0,80,29
UBQLN1,1,83,25
UBQLN2,23,80,6
UBQLN3,6,93,10
UBQLN4,57,50,2
UBQLNL,6,93,10
UBR1,3,73,33
UBR2,13,92,4
UBR3,5,100,4
UBR4,7,90,12
UBR5,44,64,1
UBR7,16,89,4
UBTD1,5,85,19
UBTD2,22,79,8
UBTF,22,84,3
UBTFL1,12,92,5
UBXN1,6,95,8
UBXN10,6,91,12
UBXN11,6,93,10
UBXN2A,5,102,2
UBXN2B,22,79,8
UBXN4,4,100,5
UBXN6,5,80,24
UBXN7,14,83,12
UBXN8,5,68,36
UCHL1,5,100,4
UCHL3,3,75,31
UCHL5,47,61,1
UCK1,2,86,21
UCK2,51,57,1
UCKL1,32,74,3
UCMA,6,93,10
UCN,4,104,1
UCN2,0,78,31
UCN3,7,94,8
UCP1,4,93,12
UCP2,16,90,3
UCP3,16,90,3
UEVLD,9,95,5
UFC1,57,51,1
UFD1L,8,80,21
UFL1,0,79,30
UFM1,2,68,39
UFSP1,19,88,2
UFSP2,4,86,19
UGCG,2,84,23
UGDH,8,96,5
UGGT1,6,98,5
UGGT2,7,77,25
UGP2,5,103,1
UGT1A1,5,98,6
UGT1A10,5,98,6
UGT1A3,5,98,6
UGT1A4,5,98,6
UGT1A5,5,98,6
UGT1A6,5,98,6
UGT1A7,5,98,6
UGT1A8,5,98,6
UGT1A9,5,98,6
UGT2A1,5,98,6
UGT2A2,5,98,6
UGT2A3,4,99,6
UGT2B10,4,99,6
UGT2B11,4,99,6
UGT2B15,4,99,6
UGT2B17,10,80,19
UGT2B28,6,91,12
UGT2B4,5,97,7
UGT2B7,4,99,6
UGT3A1,39,69,1
UGT3A2,39,69,1
UGT8,3,93,13
UHMK1,56,52,1
UHRF1,3,81,25
UHRF1BP1,9,96,4
UHRF1BP1L,12,90,7
UHRF2,5,68,36
UIMC1,22,79,8
ULBP1,2,80,27
ULBP2,2,80,27
ULBP3,2,80,27
ULK1,8,92,9
ULK2,5,70,34
ULK3,3,78,28
ULK4,0,79,30
UMAD1,46,61,2
UMOD,22,83,4
UMODL1,10,88,11
UMPS,11,86,12
UNC119,20,82,7
UNC119B,9,90,10
UNC13A,4,80,25
UNC13B,7,85,17
UNC13C,3,77,29
UNC13D,27,78,4
UNC45A,4,77,28
UNC45B,17,86,6
UNC50,7,100,2
UNC5A,21,80,8
UNC5B,5,89,15
UNC5C,2,92,15
UNC5CL,12,94,3
UNC5D,8,68,33
UNC79,16,89,4
UNC80,3,101,5
UNC93A,2,81,26
UNC93B1,19,89,1
UNCX,45,62,2
UNG,11,91,7
UNK,28,78,3
UNKL,26,79,4
UPB1,7,78,24
UPF1,4,81,24
UPF2,6,93,10
UPF3A,6,82,21
UPF3B,32,71,6
UPK1A,13,85,11
UPK1B,11,85,13
UPK2,10,88,11
UPK3A,2,75,32
UPK3B,25,80,4
UPK3BL,20,86,3
UPP1,39,68,2
UPP2,6,98,5
UPRT,22,78,9
UQCC1,19,87,3
UQCC2,10,95,4
UQCC3,6,95,8
UQCR10,5,78,26
UQCR11,4,78,27
UQCRB,39,68,2
UQCRC1,0,78,31
UQCRC2,24,81,4
UQCRFS1,10,88,11
UQCRH,7,91,11
UQCRHL,9,86,14
UQCRQ,9,87,13
URAD,2,69,38
URB1,9,91,9
URB2,48,59,2
URGCP,42,65,2
URI1,12,87,10
URM1,2,87,20
UROC1,12,85,12
UROD,12,90,7
UROS,4,87,18
USB1,16,82,11
USE1,4,80,25
USF1,57,51,1
USF2,13,85,11
USF3,9,87,13
USH1C,9,94,6
USH1G,28,78,3
USH2A,47,61,1
USHBP1,4,80,25
USMG5,4,85,20
USO1,6,97,6
USP1,6,88,15
USP10,12,76,21
USP11,22,81,6
USP12,2,69,38
USP13,12,85,12
USP14,6,81,22
USP15,11,94,4
USP16,6,91,12
USP17L1,3,64,42
USP17L10,6,92,11
USP17L11,6,92,11
USP17L12,5,93,11
USP17L13,5,93,11
USP17L15,5,93,11
USP17L17,5,93,11
USP17L18,5,93,11
USP17L19,5,93,11
USP17L2,5,61,43
USP17L20,5,93,11
USP17L21,5,93,11
USP17L22,5,93,11
USP17L23,5,93,11
USP17L24,5,93,11
USP17L25,5,93,11
USP17L26,5,93,11
USP17L27,5,93,11
USP17L28,5,93,11
USP17L29,5,93,11
USP17L3,5,63,41
USP17L30,5,92,12
USP17L4,3,64,42
USP17L5,5,93,11
USP17L7,5,61,43
USP17L8,5,63,41
USP18,7,82,20
USP19,0,78,31
USP2,9,89,11
USP20,1,87,21
USP21,57,51,1
USP22,6,74,29
USP24,5,90,14
USP25,11,81,17
USP26,38,66,5
USP27X,21,82,6
USP28,9,89,11
USP29,6,83,20
USP3,3,78,28
USP30,11,91,7
USP31,24,81,4
USP32,26,81,2
USP33,3,88,18
USP34,5,103,1
USP35,16,89,4
USP36,26,78,5
USP37,3,101,5
USP38,5,93,11
USP39,7,102,0
USP4,0,78,31
USP40,5,98,6
USP41,7,81,21
USP42,47,60,2
USP43,2,69,38
USP44,10,91,8
USP45,1,77,31
USP46,9,94,6
USP47,7,94,8
USP48,6,91,12
USP49,16,90,3
USP5,13,76,20
USP50,3,75,31
USP51,22,81,6
USP53,4,91,14
USP54,5,90,14
USP6,3,66,40
USP6NL,6,93,10
USP7,25,81,3
USP8,3,75,31
USP9X,19,81,9
USP9Y,13,46,50
USPL1,2,67,40
UST,2,80,27
UTF1,3,88,18
UTP11,11,91,7
UTP14A,36,67,6
UTP14C,2,68,39
UTP15,7,86,16
UTP18,27,79,3
UTP20,12,90,7
UTP23,39,68,2
UTP3,7,96,6
UTP4,16,81,12
UTP6,16,87,6
UTRN,5,79,25
UTS2,9,88,12
UTS2B,11,86,12
UTS2R,26,78,5
UTY,15,45,49
UVRAG,17,88,4
UVSSA,4,94,11
UXS1,5,101,3
UXT,23,81,5
VAC14,16,82,11
VAMP1,11,77,21
VAMP2,2,66,41
VAMP3,9,88,12
VAMP4,51,57,1
VAMP5,7,102,0
VAMP7,6,90,13
VAMP8,7,102,0
VANGL1,5,86,18
VANGL2,57,51,1
VAPA,7,82,20
VAPB,25,80,4
VARS,14,91,4
VARS2,13,92,4
VASH1,12,93,4
VASH2,47,61,1
VASN,24,82,3
VASP,3,89,17
VAT1,24,82,3
VAT1L,13,76,20
VAV1,4,79,26
VAV2,1,88,20
VAV3,2,84,23
VAX1,5,86,18
VAX2,5,103,1
VBP1,40,65,4
VCAM1,2,84,23
VCAN,8,85,16
VCL,6,89,14
VCP,7,85,17
VCPIP1,30,76,3
VCPKMT,27,81,1
VCX,20,79,10
VCX2,21,79,9
VCX3A,21,80,8
VCX3B,21,79,9
VCY,14,45,50
VCY1B,14,45,50
VDAC1,9,86,14
VDAC2,7,87,15
VDAC3,15,77,17
VDR,8,94,7
VEGFA,13,92,4
VEGFB,9,92,8
VEGFC,2,91,16
VEGFD,22,79,8
VENTX,3,88,18
VEPH1,12,86,11
VEZF1,26,80,3
VEZT,10,91,8
VGF,19,87,3
VGLL1,39,65,5
VGLL2,2,80,27
VGLL3,1,88,20
VGLL4,0,80,29
VHL,1,79,29
VHLL,57,50,2
VIL1,3,101,5
VILL,1,79,29
VIM,6,93,10
VIP,1,81,27
VIPAS39,13,92,4
VIPR1,0,79,30
VIPR2,18,85,6
VIT,4,104,1
VKORC1,26,81,2
VKORC1L1,27,78,4
VLDLR,5,68,36
VMA21,41,63,5
VMAC,4,79,26
VMO1,4,65,40
VMP1,27,81,1
VN1R1,8,80,21
VN1R2,6,84,19
VN1R4,6,84,19
VNN1,3,81,25
VNN2,3,81,25
VNN3,4,80,25
VOPP1,38,69,2
VPREB1,4,81,24
VPREB3,6,80,23
VPS11,9,89,11
VPS13A,4,81,24
VPS13B,45,63,1
VPS13C,3,78,28
VPS13D,8,88,13
VPS16,10,85,14
VPS18,2,71,36
VPS25,24,82,3
VPS26A,6,89,14
VPS26B,12,85,12
VPS28,38,70,1
VPS29,12,90,7
VPS33A,9,90,10
VPS33B,4,77,28
VPS35,18,84,7
VPS36,2,69,38
VPS37A,3,70,36
VPS37B,10,90,9
VPS37C,7,97,5
VPS37D,25,80,4
VPS39,2,73,34
VPS41,44,63,2
VPS45,60,48,1
VPS4A,16,81,12
VPS4B,2,68,39
VPS50,18,88,3
VPS51,10,93,6
VPS52,11,94,4
VPS53,3,65,41
VPS54,5,103,1
VPS72,59,49,1
VPS8,11,87,11
VPS9D1,13,75,21
VRK1,16,88,5
VRK2,3,105,1
VRK3,3,84,22
VRTN,13,92,4
VSIG1,30,72,7
VSIG10,10,90,9
VSIG10L,4,85,20
VSIG2,10,89,10
VSIG4,23,80,6
VSIG8,56,51,2
VSIR,5,89,15
VSNL1,3,105,1
VSTM1,6,84,19
VSTM2A,38,69,2
VSTM2B,11,88,10
VSTM2L,14,90,5
VSTM4,3,92,14
VSTM5,12,91,6
VSX1,9,89,11
VSX2,13,92,4
VTA1,4,80,25
VTCN1,7,84,18
VTI1A,5,85,19
VTI1B,14,91,4
VTN,18,84,7
VWA1,9,90,10
VWA2,5,86,18
VWA3A,24,81,4
VWA3B,7,100,2
VWA5A,10,89,10
VWA5B1,6,91,12
VWA5B2,12,86,11
VWA7,15,90,4
VWA8,2,69,38
VWC2,39,68,2
VWC2L,3,101,5
VWCE,7,97,5
VWDE,45,62,2
VWF,9,79,21
WAC,5,98,6
WAPL,4,88,17
WARS,15,91,3
WARS2,9,84,16
WAS,25,79,5
WASF1,0,79,30
WASF2,8,91,10
WASF3,2,68,39
WASHC1,5,95,9
WASHC2A,2,92,15
WASHC2C,2,94,13
WASHC3,11,91,7
WASHC4,11,91,7
WASHC5,41,66,2
WASL,17,87,5
WBP1,6,102,1
WBP11,6,78,25
WBP1L,5,84,20
WBP2,27,78,4
WBP2NL,3,77,29
WBP4,1,69,39
WBSCR17,22,83,4
WBSCR22,24,81,4
WBSCR27,24,81,4
WBSCR28,24,81,4
WDCP,6,101,2
WDFY1,3,100,6
WDFY2,2,68,39
WDFY3,4,94,11
WDFY4,5,91,13
WDHD1,23,84,2
WDPCP,5,103,1
WDR1,3,95,11
WDR11,3,89,17
WDR12,3,102,4
WDR13,25,79,5
WDR17,2,91,16
WDR18,4,80,25
WDR19,7,97,5
WDR20,15,91,3
WDR24,24,80,5
WDR25,15,91,3
WDR26,46,62,1
WDR27,1,81,27
WDR3,7,86,16
WDR31,2,84,23
WDR33,6,99,4
WDR34,2,87,20
WDR35,4,104,1
WDR36,8,84,17
WDR37,6,91,12
WDR38,0,89,20
WDR4,9,89,11
WDR41,7,86,16
WDR43,5,104,0
WDR44,31,72,6
WDR45,26,77,6
WDR45B,26,79,4
WDR46,11,94,4
WDR47,3,84,22
WDR48,0,80,29
WDR49,13,89,7
WDR5,2,87,20
WDR53,14,83,12
WDR54,6,102,1
WDR55,11,86,12
WDR59,14,80,15
WDR5B,12,85,12
WDR6,0,78,31
WDR60,18,85,6
WDR61,3,78,28
WDR62,13,85,11
WDR63,2,91,16
WDR64,47,59,3
WDR66,9,90,10
WDR7,1,68,40
WDR70,39,70,0
WDR72,4,74,31
WDR73,3,77,29
WDR74,6,95,8
WDR75,3,101,5
WDR76,3,73,33
WDR77,2,83,24
WDR78,5,88,16
WDR81,3,67,39
WDR82,1,78,30
WDR83,3,79,27
WDR83OS,3,79,27
WDR86,19,87,3
WDR87,10,87,12
WDR88,13,85,11
WDR89,19,86,4
WDR90,24,80,5
WDR91,18,87,4
WDR92,6,102,1
WDR93,4,77,28
WDR97,39,69,1
WDSUB1,7,97,5
WDTC1,9,90,10
WDYHV1,42,65,2
WEE1,7,95,7
WEE2,16,89,4
WFDC1,12,76,21
WFDC10A,14,88,7
WFDC10B,14,88,7
WFDC11,14,88,7
WFDC12,15,85,9
WFDC13,14,88,7
WFDC2,14,87,8
WFDC3,14,88,7
WFDC5,15,85,9
WFDC6,14,87,8
WFDC8,14,87,8
WFDC9,14,88,7
WFIKKN1,24,80,5
WFIKKN2,28,79,2
WFS1,4,92,13
WHAMM,3,78,28
WHRN,2,84,23
WI2-2373I1.1,45,62,2
WIF1,14,91,4
WIPF1,5,99,5
WIPF2,26,80,3
WIPF3,44,63,2
WIPI1,27,79,3
WIPI2,47,60,2
WISP1,40,67,2
WISP2,16,85,8
WISP3,0,79,30
WIZ,3,80,26
WLS,6,88,15
WNK1,14,77,18
WNK2,1,84,24
WNK3,21,82,6
WNK4,24,82,3
WNT1,9,93,7
WNT10A,3,101,5
WNT10B,9,93,7
WNT11,16,90,3
WNT16,17,87,5
WNT2,18,87,4
WNT2B,2,84,23
WNT3,23,83,3
WNT3A,47,60,2
WNT4,6,91,12
WNT5A,1,77,31
WNT5B,10,80,19
WNT6,3,101,5
WNT7A,1,79,29
WNT7B,1,76,32
WNT8A,8,88,13
WNT8B,5,84,20
WNT9A,47,60,2
WNT9B,24,82,3
WRAP53,2,66,41
WRAP73,11,88,10
WRB,10,88,11
WRN,6,69,34
WRNIP1,11,93,5
WSB1,18,83,8
WSB2,10,90,9
WSCD1,2,66,41
WSCD2,11,91,7
WT1,9,94,6
WTAP,3,81,25
WTH3DI,7,98,4
WTIP,13,85,11
WWC1,22,77,10
WWC2,3,88,18
WWC3,20,79,10
WWOX,14,76,19
WWP1,32,73,4
WWP2,15,81,13
WWTR1,14,84,11
XAB2,5,77,27
XAF1,2,65,42
XAGE1A,19,84,6
XAGE1B,19,84,6
XAGE2,20,83,6
XAGE3,19,84,6
XAGE5,19,84,6
XBP1,6,75,28
XCL1,50,58,1
XCL2,50,58,1
XCR1,0,78,31
XDH,4,103,2
XG,11,66,32
XIAP,35,68,6
XIRP1,0,80,29
XIRP2,7,97,5
XK,18,82,9
XKR3,7,81,21
XKR4,23,79,7
XKR5,3,66,40
XKR6,3,68,38
XKR7,13,91,5
XKR8,8,92,9
XKR9,27,78,4
XKRX,27,74,8
XPA,1,84,24
XPC,1,79,29
XPNPEP1,4,86,19
XPNPEP2,36,67,6
XPNPEP3,3,78,28
XPO1,5,103,1
XPO4,4,62,43
XPO5,13,91,5
XPO6,23,84,2
XPO7,3,68,38
XPOT,12,92,5
XPR1,46,61,2
XRCC1,5,92,12
XRCC2,19,86,4
XRCC3,14,92,3
XRCC4,8,85,16
XRCC5,3,101,5
XRCC6,3,78,28
XRN1,12,84,13
XRN2,12,85,12
XRRA1,16,90,3
XX-FW81066F1.2,38,66,5
XXYLT1,12,85,12
XYLB,0,80,29
XYLT1,24,80,5
XYLT2,28,79,2
YAE1D1,44,63,2
YAF2,6,96,7
YAP1,12,89,8
YARS,8,93,8
YARS2,14,87,8
YBEY,9,89,11
YBX1,12,91,6
YBX2,2,65,42
YBX3,10,77,22
YDJC,4,84,21
YEATS2,14,84,11
YEATS4,18,87,4
YES1,10,79,20
YIF1A,15,92,2
YIF1B,8,89,12
YIPF1,7,90,12
YIPF2,3,81,25
YIPF3,13,91,5
YIPF4,4,102,3
YIPF5,11,88,10
