,gain,neutral,loss
TRIM49C,14,84,7
TRIM49D1,14,84,7
TRIM49D2P,14,84,7
TRIM5,17,83,5
TRIM50,25,48,32
TRIM51,13,86,6
TRIM51HP,10,70,25
TRIM52,8,83,14
TRIM52-AS1,8,83,14
TRIM53AP,14,84,7
TRIM54,15,79,11
TRIM55,46,53,6
TRIM56,31,51,23
TRIM58,18,81,6
TRIM59,14,87,4
TRIM6,17,83,5
TRIM6-TRIM34,17,83,5
TRIM60,3,66,36
TRIM61,3,66,36
TRIM62,1,74,30
TRIM63,1,55,49
TRIM64,14,84,7
TRIM64B,14,84,7
TRIM64C,20,81,4
TRIM65,15,65,25
TRIM66,11,80,14
TRIM67,19,78,8
TRIM68,19,82,4
TRIM69,1,57,47
TRIM7,8,83,14
TRIM71,4,59,42
TRIM72,18,67,20
TRIM73,25,49,31
TRIM74,25,49,31
TRIM77,14,84,7
TRIM8,0,62,43
TRIM9,7,64,34
TRIML1,2,44,59
TRIML2,2,44,59
TRIO,28,69,8
TRIOBP,5,64,36
TRIP10,7,50,48
TRIP11,3,61,41
TRIP12,18,70,17
TRIP13,40,58,7
TRIP4,0,38,67
TRIP6,35,48,22
TRIQK,54,46,5
TRIT1,1,69,35
TRMT1,7,62,36
TRMT10A,3,83,19
TRMT10B,15,75,15
TRMT10C,11,83,11
TRMT11,12,82,11
TRMT112,11,79,15
TRMT12,53,47,5
TRMT13,0,70,35
TRMT1L,21,79,5
TRMT2A,6,73,26
TRMT2B,25,78,2
TRMT44,5,77,23
TRMT5,7,66,32
TRMT6,41,37,27
TRMT61A,2,55,48
TRMT61B,15,74,16
TRMU,4,71,30
TRNAU1AP,1,30,74
TRNP1,1,50,54
TRNT1,7,92,6
TRO,25,78,2
TROAP,9,66,30
TROVE2,21,79,5
TRPA1,56,45,4
TRPC1,9,76,20
TRPC2,11,80,14
TRPC3,3,82,20
TRPC4,57,47,1
TRPC4AP,65,31,9
TRPC5,25,78,2
TRPC5OS,25,78,2
TRPC6,15,82,8
TRPC7,27,68,10
TRPM1,2,70,33
TRPM2,8,79,18
TRPM2-AS,7,80,18
TRPM3,14,81,10
TRPM4,10,67,28
TRPM5,16,85,4
TRPM6,13,78,14
TRPM7,3,33,69
TRPM8,27,77,1
TRPS1,55,46,4
TRPT1,11,79,15
TRPV1,0,36,69
TRPV2,0,41,64
TRPV3,0,36,69
TRPV4,9,74,22
TRPV5,62,42,1
TRPV6,64,40,1
TRRAP,35,51,19
TRUB1,3,82,20
TRUB2,16,60,29
TRY2P,64,40,1
TSACC,21,68,16
TSC1,17,72,16
TSC2,16,79,10
TSC22D1,63,37,5
TSC22D1-AS1,52,46,7
TSC22D2,13,88,4
TSC22D3,25,78,2
TSC22D4,35,48,22
TSEN15,21,81,3
TSEN2,5,85,15
TSEN34,15,69,21
TSEN54,13,70,22
TSFM,16,82,7
TSG1,10,85,10
TSG101,8,78,19
TSGA10,15,77,13
TSGA10IP,10,79,16
TSGA13,38,60,7
TSHB,1,85,19
TSHR,6,66,33
TSHZ1,9,38,58
TSHZ2,70,29,6
TSHZ3,17,83,5
TSIX,25,78,2
TSKS,14,65,26
TSKU,14,84,7
TSLP,2,82,21
TSN,17,80,8
TSNARE1,55,43,7
TSNAX,18,77,10
TSNAX-DISC1,22,73,10
TSNAXIP1,3,70,32
TSPAN1,0,72,33
TSPAN10,16,82,7
TSPAN11,22,79,4
TSPAN12,52,51,2
TSPAN13,66,38,1
TSPAN14,2,87,16
TSPAN15,3,82,20
TSPAN16,6,57,42
TSPAN17,5,84,16
TSPAN18,15,87,3
TSPAN19,14,87,4
TSPAN2,5,84,16
TSPAN3,0,64,41
TSPAN31,15,81,9
TSPAN32,16,85,4
TSPAN33,33,59,13
TSPAN4,11,82,12
TSPAN5,2,84,19
TSPAN6,25,78,2
TSPAN7,25,78,2
TSPAN8,15,86,4
TSPAN9,21,62,22
TSPEAR,11,76,18
TSPEAR-AS1,11,76,18
TSPO,4,64,37
TSPO2,39,64,2
TSPY1,13,68,24
TSPY10,13,68,24
TSPY2,13,68,24
TSPY26P,68,29,8
TSPY3,13,68,24
TSPY4,13,68,24
TSPY8,13,68,24
TSPYL1,10,85,10
TSPYL2,25,78,2
TSPYL4,10,85,10
TSPYL5,53,48,4
TSPYL6,17,74,14
TSR1,0,32,73
TSR2,25,78,2
TSR3,14,80,11
TSSC1,27,73,5
TSSC4,16,85,4
TSSK1B,2,81,22
TSSK2,5,72,28
TSSK3,0,51,54
TSSK4,16,61,28
TSSK6,5,67,33
TST,2,73,30
TSTA3,55,45,5
TSTD1,25,65,15
TSTD2,15,79,11
TSTD3,9,81,15
TTBK1,19,72,14
TTBK2,1,42,62
TTC1,9,76,20
TTC12,23,75,7
TTC13,19,80,6
TTC14,12,86,7
TTC16,17,69,19
TTC17,16,85,4
TTC18,1,55,49
TTC19,0,43,62
TTC21A,9,90,6
TTC21B,21,79,5
TTC21B-AS1,21,79,5
TTC22,2,86,17
TTC23,2,72,31
TTC23L,17,82,6
TTC24,24,72,9
TTC25,9,68,28
TTC26,35,53,17
TTC27,13,53,39
TTC28,2,54,49
TTC28-AS1,2,73,30
TTC29,4,82,19
TTC3,4,69,32
TTC30A,21,82,2
TTC30B,21,82,2
TTC31,25,79,1
TTC32,26,76,3
TTC33,15,83,7
TTC34,0,53,52
TTC36,8,76,21
TTC37,4,82,19
TTC38,4,72,29
TTC39A,1,50,54
TTC39B,15,69,21
TTC39C,3,38,64
TTC3P1,25,78,2
TTC4,2,84,19
TTC40,7,86,12
TTC5,7,62,36
TTC7A,24,78,3
TTC7B,5,63,37
TTC8,4,64,37
TTC9,7,66,32
TTC9B,11,71,23
TTC9C,11,72,22
TTF1,14,73,18
TTF2,2,88,15
TTI1,69,33,3
TTI2,17,46,42
TTK,14,85,6
TTL,16,83,6
TTLL1,3,63,39
TTLL10,4,78,23
TTLL11,15,76,14
TTLL12,4,64,37
TTLL13,2,62,41
TTLL2,27,75,3
TTLL3,8,75,22
TTLL4,21,74,10
TTLL5,6,67,32
TTLL6,7,72,26
TTLL7,4,83,18
TTLL9,67,30,8
TTN,28,75,2
TTN-AS1,28,75,2
TTPA,48,53,4
TTPAL,70,32,3
TTR,4,41,60
TTTY1,13,68,24
TTTY10,13,68,24
TTTY11,13,68,24
TTTY12,13,68,24
TTTY13,13,68,24
TTTY14,13,68,24
TTTY15,13,68,24
TTTY16,13,68,24
TTTY17A,13,68,24
TTTY17B,13,68,24
TTTY18,13,68,24
TTTY19,13,68,24
TTTY1B,13,68,24
TTTY2,13,68,24
TTTY20,13,68,24
TTTY21,13,68,24
TTTY22,13,68,24
TTTY23,13,68,24
TTTY3,13,68,24
TTTY3B,13,68,24
TTTY4,13,68,24
TTTY4B,13,68,24
TTTY5,13,68,24
TTTY6,13,68,24
TTTY6B,13,68,24
TTTY7,13,68,24
TTTY8,13,68,24
TTTY9A,13,68,24
TTYH1,11,71,23
TTYH2,11,76,18
TTYH3,53,47,5
TUB,17,83,5
TUBA1A,9,66,30
TUBA1B,9,67,29
TUBA1C,9,66,30
TUBA3C,54,48,3
TUBA3D,24,79,2
TUBA3E,18,84,3
TUBA3FP,4,70,31
TUBA4A,26,76,3
TUBA4B,26,76,3
TUBA8,4,73,28
TUBAL3,14,86,5
TUBB,9,87,9
TUBB1,73,32,0
TUBB2A,24,76,5
TUBB2B,24,76,5
TUBB3,16,81,8
TUBB4A,6,52,47
TUBB4B,20,73,12
TUBB6,4,36,65
TUBB8,18,77,10
TUBBP5,17,73,15
TUBD1,9,45,51
TUBE1,12,82,11
TUBG1,8,66,31
TUBG2,8,66,31
TUBGCP2,10,85,10
TUBGCP3,65,38,2
TUBGCP4,0,50,55
TUBGCP5,1,57,47
TUBGCP6,3,73,29
TUFM,13,71,21
TUFT1,19,60,26
TUG1,2,62,41
TULP1,17,67,21
TULP2,10,69,26
TULP3,18,58,29
TULP4,8,86,11
TUNAR,6,67,32
TUSC1,18,79,8
TUSC2,12,82,11
TUSC3,16,43,46
TUSC5,0,32,73
TUSC7,12,91,2
TUT1,11,73,21
TVP23A,11,74,20
TVP23B,1,42,62
TVP23C,1,45,59
TVP23C-CDRT4,0,45,60
TWF1,14,88,3
TWF2,7,91,7
TWIST1,67,37,1
TWIST2,23,79,3
TWISTNB,67,37,1
TWSG1,5,36,64
TXK,3,79,23
TXLNA,0,50,55
TXLNB,10,77,18
TXLNG,25,78,2
TXLNG2P,13,68,24
TXN,14,78,13
TXN2,3,69,33
TXNDC11,10,73,22
TXNDC12,1,49,55
TXNDC15,4,50,51
TXNDC16,6,62,37
TXNDC17,0,40,65
TXNDC2,7,42,56
TXNDC5,16,81,8
TXNDC8,14,78,13
TXNDC9,15,78,12
TXNIP,19,75,11
TXNL1,2,37,66
TXNL4A,8,37,60
TXNL4B,10,84,11
TXNRD1,12,71,22
TXNRD2,5,73,27
TXNRD3,19,84,2
TXNRD3NB,19,84,2
TYK2,7,56,42
TYMP,8,69,28
TYMS,3,40,62
TYR,17,81,7
TYRO3,2,34,69
TYRO3P,0,63,42
TYROBP,15,62,28
TYRP1,19,77,9
TYSND1,3,85,17
TYW1,26,51,28
TYW1B,25,44,36
TYW3,3,84,18
TYW5,26,78,1
U2AF1,4,76,25
U2AF1L4,16,64,25
U2AF2,15,74,16
U2SURP,16,86,3
UACA,1,71,33
UAP1,24,78,3
UAP1L1,20,74,11
UBA1,25,78,2
UBA2,14,69,22
UBA3,7,83,15
UBA5,13,90,2
UBA52,6,63,36
UBA6,3,86,16
UBA6-AS1,3,86,16
UBA7,7,61,37
UBAC1,14,80,11
UBAC2,61,41,3
UBAC2-AS1,61,42,2
UBALD1,9,69,27
UBALD2,13,67,25
UBAP1,13,56,36
UBAP1L,0,45,60
UBAP2,14,55,36
UBAP2L,17,55,33
UBASH3A,9,81,15
UBASH3B,7,69,29
UBB,0,40,65
UBC,17,79,9
UBD,9,87,9
UBE2A,25,78,2
UBE2B,1,55,49
UBE2C,72,33,0
UBE2D1,2,89,14
UBE2D2,4,71,30
UBE2D3,4,81,20
UBE2D4,59,43,3
UBE2DNL,25,78,2
UBE2E1,5,92,8
UBE2E2,5,91,9
UBE2E3,21,82,2
UBE2E4P,25,78,2
UBE2F,23,78,4
UBE2F-SCLY,23,78,4
UBE2G1,1,33,71
UBE2G2,10,77,18
UBE2H,33,59,13
UBE2I,14,79,12
UBE2J1,8,73,24
UBE2J2,4,78,23
UBE2K,2,33,70
UBE2L3,3,68,34
UBE2L6,10,76,19
UBE2M,43,51,11
UBE2MP1,16,82,7
UBE2N,10,81,14
UBE2NL,25,78,2
UBE2O,12,69,24
UBE2Q1,18,78,9
UBE2Q2,0,64,41
UBE2Q2L,2,74,29
UBE2Q2P1,1,73,31
UBE2Q2P2,2,69,34
UBE2Q2P3,2,69,34
UBE2QL1,28,69,8
UBE2R2,16,56,33
UBE2S,14,76,15
UBE2T,16,82,7
UBE2U,2,85,18
UBE2V1,71,32,2
UBE2V2,37,54,14
UBE2W,44,50,11
UBE2Z,7,71,27
UBE3A,0,68,37
UBE3B,11,76,18
UBE3C,45,48,12
UBE3D,10,86,9
UBE4A,11,78,16
UBE4B,1,45,59
UBFD1,10,68,27
UBIAD1,1,59,45
UBL3,58,47,0
UBL4A,25,78,2
UBL4B,1,87,17
UBL5,7,53,45
UBL7,0,66,39
UBL7-AS1,0,66,39
UBLCP1,11,84,10
UBN1,11,72,22
UBN2,33,55,17
UBOX5,39,38,28
UBOX5-AS1,39,38,28
UBP1,4,63,38
UBQLN1,13,70,22
UBQLN2,25,78,2
UBQLN3,18,82,5
UBQLN4,21,62,22
UBQLNL,18,82,5
UBR1,0,44,61
UBR2,17,64,24
UBR3,16,74,15
UBR4,2,69,34
UBR5,53,46,6
UBR7,3,63,39
UBTD1,2,79,24
UBTD2,3,85,17
UBTF,7,67,31
UBTFL1,14,84,7
UBXN1,12,72,21
UBXN10,2,70,33
UBXN10-AS1,2,70,33
UBXN11,1,54,50
UBXN2A,13,69,23
UBXN2B,49,50,6
UBXN4,14,61,30
UBXN6,7,52,46
UBXN7,6,54,45
UBXN8,10,47,48
UCA1,7,69,29
UCHL1,3,73,29
UCHL1-AS1,3,70,32
UCHL3,57,46,2
UCHL5,21,79,5
UCK1,15,71,19
UCK2,25,77,3
UCKL1,71,32,2
UCKL1-AS1,71,32,2
UCMA,5,74,26
UCN,15,79,11
UCN2,7,60,38
UCN3,14,86,5
UCP1,4,81,20
UCP2,9,78,18
UCP3,9,79,17
UEVLD,8,78,19
UFC1,25,66,14
UFD1L,5,72,28
UFL1,10,85,10
UFM1,57,47,1
UFSP1,35,48,22
UFSP2,5,71,29
UG0898H09,48,53,4
UGCG,12,63,30
UGDH,2,35,68
UGDH-AS1,2,33,70
UGGT1,16,63,26
UGGT2,59,42,4
UGP2,17,86,2
UGT1A1,27,77,1
UGT1A10,27,77,1
UGT1A3,27,77,1
UGT1A4,27,77,1
UGT1A5,27,77,1
UGT1A6,27,77,1
UGT1A7,27,77,1
UGT1A8,27,77,1
UGT1A9,27,77,1
UGT2A1,14,78,13
UGT2A2,14,78,13
UGT2A3,28,65,12
UGT2B10,28,65,12
UGT2B11,30,65,10
UGT2B15,28,65,12
UGT2B17,28,65,12
UGT2B28,29,65,11
UGT2B4,16,76,13
UGT2B7,30,65,10
UGT3A1,17,83,5
UGT3A2,18,82,5
UGT8,3,82,20
UHMK1,24,78,3
UHRF1,7,49,49
UHRF1BP1,16,65,24
UHRF1BP1L,14,73,18
UHRF2,12,60,33
UIMC1,4,75,26
ULBP1,15,83,7
ULBP2,15,83,7
ULBP3,15,83,7
ULK1,18,79,8
ULK2,3,42,60
ULK3,0,65,40
ULK4,10,69,26
ULK4P1,3,64,38
ULK4P3,3,64,38
UMOD,20,68,17
UMODL1,8,82,15
UMPS,13,89,3
UNC119,14,74,17
UNC119B,9,58,38
UNC13A,6,60,39
UNC13B,16,79,10
UNC13C,0,69,36
UNC13D,16,66,23
UNC45A,2,67,36
UNC45B,10,77,18
UNC50,20,84,1
UNC5A,4,83,18
UNC5B,4,86,15
UNC5B-AS1,4,86,15
UNC5C,2,84,19
UNC5CL,39,64,2
UNC5D,21,51,33
UNC79,6,60,39
UNC80,22,82,1
UNC93A,26,76,3
UNC93B1,14,83,8
UNCX,49,48,8
UNG,7,68,30
UNK,16,66,23
UNKL,14,80,11
UNQ6494,16,81,8
UOX,5,82,18
UPB1,3,71,31
UPF1,4,66,35
UPF2,4,66,35
UPF3A,76,28,1
UPF3B,25,78,2
UPK1A,15,65,25
UPK1A-AS1,15,65,25
UPK1B,11,92,2
UPK2,8,72,25
UPK3A,2,70,33
UPK3B,52,40,13
UPK3BL,37,54,14
UPP1,65,38,2
UPP2,21,82,2
UPRT,25,78,2
UQCC1,65,31,9
UQCC2,19,77,9
UQCR10,2,61,42
UQCR11,8,66,31
UQCRB,53,48,4
UQCRBP1,25,78,2
UQCRC1,7,60,38
UQCRC2,11,74,20
UQCRFS1,16,83,6
UQCRH,0,72,33
UQCRHL,0,60,45
UQCRQ,3,73,29
URAD,56,47,2
URAHP,16,82,7
URB1,4,76,25
URB2,19,80,6
URGCP,58,44,3
URGCP-MRPS24,58,44,3
URI1,14,73,18
URM1,15,59,31
UROC1,19,84,2
UROD,0,66,39
UROS,4,87,14
USB1,8,79,18
USE1,6,61,38
USF1,25,65,15
USF2,15,73,17
USH1C,24,77,4
USH1G,12,76,17
USH2A,23,78,4
USHBP1,6,62,37
USMG5,0,52,53
USO1,3,62,40
USP1,1,65,39
USP10,11,85,9
USP11,25,78,2
USP12,57,48,0
USP12-AS2,57,48,0
USP13,11,82,12
USP14,3,39,63
USP15,15,85,5
USP16,4,77,24
USP17L10,4,72,29
USP17L11,4,72,29
USP17L12,4,72,29
USP17L13,4,72,29
USP17L15,4,72,29
USP17L17,4,72,29
USP17L18,4,72,29
USP17L19,4,72,29
USP17L1P,17,44,44
USP17L2,18,47,40
USP17L20,4,72,29
USP17L24,4,72,29
USP17L25,4,72,29
USP17L26,4,72,29
USP17L27,4,72,29
USP17L28,4,72,29
USP17L29,4,72,29
USP17L3,17,44,44
USP17L30,4,72,29
USP17L4,17,44,44
USP17L6P,4,72,29
USP17L7,17,47,41
USP17L8,17,44,44
USP17L9P,4,72,29
USP18,6,71,28
USP19,6,52,47
USP2,8,77,20
USP2-AS1,11,76,18
USP20,12,63,30
USP21,25,66,14
USP22,4,47,54
USP24,3,84,18
USP25,4,79,22
USP26,25,78,2
USP27X,25,78,2
USP27X-AS1,25,78,2
USP28,11,76,18
USP29,9,68,28
USP3,1,68,36
USP3-AS1,0,69,36
USP30,7,68,30
USP30-AS1,7,68,30
USP31,11,70,24
USP32,12,43,50
USP32P1,0,43,62
USP32P2,1,43,61
USP33,1,60,44
USP34,12,52,41
USP35,9,76,20
USP36,12,80,13
USP37,20,68,17
USP38,4,82,19
USP39,17,84,4
USP4,6,52,47
USP40,20,83,2
USP42,37,45,23
USP43,0,34,71
USP44,10,69,26
USP45,9,81,15
USP46,3,83,19
USP47,25,77,3
USP48,0,60,45
USP49,21,68,16
USP5,24,74,7
USP50,3,33,69
USP51,25,78,2
USP53,2,83,20
USP54,2,54,49
USP6,1,33,71
USP6NL,12,73,20
USP7,11,73,21
USP8,3,33,69
USP9X,25,78,2
USP9Y,13,68,24
USPL1,58,47,0
UST,11,85,9
UTF1,5,88,12
UTP11L,1,76,28
UTP14A,25,78,2
UTP14C,59,43,3
UTP15,4,84,17
UTP18,12,67,26
UTP20,13,64,28
UTP23,56,45,4
UTP3,2,63,40
UTP6,7,63,35
UTRN,11,85,9
UTS2,0,60,45
UTS2B,11,91,3
UTS2R,17,83,5
UTY,13,68,24
UVRAG,12,86,7
UVSSA,5,78,22
UXS1,19,85,1
UXT,25,78,2
UXT-AS1,25,78,2
VAC14,9,81,15
VAC14-AS1,10,84,11
VAMP1,23,74,8
VAMP2,2,42,61
VAMP3,0,65,40
VAMP4,24,75,6
VAMP5,17,84,4
VAMP7,25,78,2
VAMP8,17,83,5
VANGL1,2,91,12
VANGL2,24,78,3
VAPA,9,41,55
VAPB,73,32,0
VARS,9,87,9
VARS2,9,87,9
VASH1,7,63,35
VASH2,17,78,10
VASN,9,68,28
VASP,10,70,25
VAT1,8,67,30
VAT1L,8,88,9
VAV1,7,48,50
VAV2,17,72,16
VAV3,9,78,18
VAV3-AS1,2,85,18
VAX1,4,81,20
VAX2,18,85,2
VBP1,25,78,2
VCAM1,1,83,21
VCAN,3,87,15
VCL,2,54,49
VCP,16,79,10
VCPIP1,38,44,23
VCPKMT,6,53,46
VCX,25,78,2
VCX2,25,78,2
VCX3A,25,78,2
VCX3B,25,78,2
VCY,13,68,24
VCY1B,13,68,24
VDAC1,5,77,23
VDAC2,4,63,38
VDAC3,32,57,16
VDR,18,84,3
VEGFA,26,76,3
VEGFB,11,79,15
VEGFC,3,75,27
VENTX,7,87,11
VENTXP1,25,78,2
VENTXP7,6,93,6
VEPH1,15,87,3
VEZF1,16,79,10
VEZT,9,69,27
VGF,31,51,23
VGLL1,25,78,2
VGLL2,8,87,10
VGLL3,9,90,6
VGLL4,5,87,13
VHL,5,77,23
VHLL,21,69,15
VIL1,20,72,13
VILL,12,88,5
VIM,5,74,26
VIM-AS1,5,74,26
VIMP,3,74,28
VIP,9,87,9
VIPAS39,4,61,40
VIPR1,8,91,6
VIPR2,70,32,3
VIT,17,75,13
VKORC1,19,67,19
VKORC1L1,27,49,29
VLDLR,20,73,12
VLDLR-AS1,20,73,12
VMA21,25,78,2
VMAC,7,54,44
VMO1,3,31,71
VMP1,9,44,52
VN1R1,13,71,21
VN1R10P,18,78,9
VN1R2,9,68,28
VN1R4,9,70,26
VN1R5,17,74,14
VNN1,9,86,10
VNN2,10,86,9
VNN3,9,86,10
VOPP1,66,37,2
VPRBP,6,69,30
VPREB1,6,78,21
VPREB3,4,73,28
VPS11,11,70,24
VPS13A,14,77,14
VPS13A-AS1,12,79,14
VPS13B,48,52,5
VPS13C,4,73,28
VPS13D,0,64,41
VPS16,39,39,27
VPS18,2,46,57
VPS25,8,67,30
VPS26A,2,53,50
VPS26B,25,73,7
VPS28,57,43,5
VPS29,6,65,34
VPS33A,9,55,41
VPS33B,1,68,36
VPS35,10,81,14
VPS36,55,47,3
VPS37A,18,41,46
VPS37B,9,60,36
VPS37C,10,87,8
VPS37D,28,49,28
VPS39,6,44,55
VPS41,66,38,1
VPS45,15,55,35
VPS4A,3,60,42
VPS4B,3,34,68
VPS51,10,80,15
VPS52,9,87,9
VPS53,2,32,71
VPS54,17,86,2
VPS72,16,55,34
VPS8,11,82,12
VPS9D1,15,81,9
VPS9D1-AS1,15,81,9
VRK1,6,68,31
VRK2,25,78,2
VRK3,8,69,28
VRTN,1,52,52
VSIG1,25,78,2
VSIG10,8,59,38
VSIG10L,11,79,15
VSIG2,16,81,8
VSIG4,25,78,2
VSIG8,25,78,2
VSNL1,25,77,3
VSTM1,9,58,38
VSTM2A,64,40,1
VSTM2B,15,79,11
VSTM2L,69,33,3
VSTM4,21,76,8
VSTM5,14,83,8
VSX1,57,41,7
VSX2,1,50,54
VTA1,11,86,8
VTCN1,2,88,15
VTI1A,3,81,21
VTI1B,6,65,34
VTN,13,74,18
VTRNA1-1,10,85,10
VTRNA1-2,10,85,10
VTRNA1-3,10,85,10
VTRNA2-1,28,67,10
VWA1,2,75,28
VWA2,1,85,19
VWA3A,12,73,20
VWA3B,20,84,1
VWA5A,14,82,9
VWA5B1,1,71,33
VWA5B2,13,79,13
VWA7,9,87,9
VWA8,59,44,2
VWA8-AS1,59,44,2
VWA9,0,46,59
VWC2,65,39,1
VWC2L,19,83,3
VWC2L-IT1,19,83,3
VWCE,9,85,11
VWDE,66,38,1
VWF,26,71,8
WAC,4,76,25
WAC-AS1,4,76,25
WAPAL,2,64,39
WARS,6,67,32
WARS2,5,87,13
WAS,25,78,2
WASF1,9,83,13
WASF2,1,50,54
WASF3,57,48,0
WASH1,14,71,20
WASH2P,28,73,4
WASH3P,2,74,29
WASH5P,11,65,29
WASH7P,4,82,19
WASL,51,53,1
WBP1,24,80,1
WBP11,21,75,9
WBP11P1,4,41,60
WBP1L,0,57,48
WBP2,16,65,24
WBP2NL,2,58,45
WBP4,53,44,8
WBP5,25,78,2
WBSCR16,25,48,32
WBSCR17,22,52,31
WBSCR22,28,49,28
WBSCR27,28,48,29
WBSCR28,27,48,30
WDFY1,18,82,5
WDFY2,60,43,2
WDFY3,2,77,26
WDFY3-AS2,2,79,24
WDFY4,21,76,8
WDHD1,5,62,38
WDPCP,17,81,7
WDR1,23,61,21
WDR11,3,85,17
WDR11-AS1,3,85,17
WDR12,14,47,44
WDR13,25,78,2
WDR16,0,34,71
WDR17,3,74,28
WDR18,10,69,26
WDR19,2,44,59
WDR20,3,53,49
WDR24,13,81,11
WDR25,6,68,31
WDR26,16,69,20
WDR27,25,75,5
WDR3,4,89,12
WDR31,15,73,17
WDR33,18,63,24
WDR34,15,56,34
WDR35,26,76,3
WDR36,2,82,21
WDR37,11,86,8
WDR38,10,67,28
WDR4,4,76,25
WDR41,3,82,20
WDR43,16,76,13
WDR44,25,78,2
WDR45,25,78,2
WDR45B,17,83,5
WDR46,9,87,9
WDR47,1,68,36
WDR48,10,90,5
WDR49,16,87,2
WDR5,16,72,17
WDR52,14,84,7
WDR52-AS1,13,85,7
WDR53,6,54,45
WDR54,23,81,1
WDR55,10,84,11
WDR59,4,78,23
WDR5B,11,91,3
WDR6,7,52,46
WDR60,63,39,3
WDR61,0,73,32
WDR62,16,60,29
WDR63,2,85,18
WDR64,18,73,14
WDR65,1,86,18
WDR66,9,55,41
WDR7,2,37,66
WDR70,19,54,32
WDR72,2,67,36
WDR73,1,73,31
WDR74,11,72,22
WDR75,23,79,3
WDR76,0,46,59
WDR77,6,84,15
WDR78,2,80,23
WDR81,0,32,73
WDR82,7,91,7
WDR83,7,54,44
WDR83OS,7,54,44
WDR86,52,51,2
WDR86-AS1,52,51,2
WDR87,10,57,38
WDR88,11,68,26
WDR89,2,45,58
WDR90,14,80,11
WDR91,49,54,2
WDR92,17,81,7
WDR93,1,64,40
WDR96,9,79,17
WDSUB1,19,74,12
WDTC1,1,48,56
WDYHV1,53,44,8
WEE1,9,69,27
WEE2,55,49,1
WEE2-AS1,55,49,1
WFDC1,10,87,8
WFDC10A,70,35,0
WFDC10B,70,35,0
WFDC11,70,35,0
WFDC12,72,33,0
WFDC13,70,35,0
WFDC2,70,35,0
WFDC3,72,33,0
WFDC5,72,33,0
WFDC6,70,35,0
WFDC8,70,35,0
WFDC9,70,35,0
WFIKKN1,15,79,11
WFIKKN2,12,75,18
WFS1,5,77,23
WHAMM,1,64,40
WHAMMP1,3,69,33
WHAMMP2,0,68,37
WHAMMP3,1,59,45
WHSC1,2,76,27
WHSC1L1,25,50,30
WI2-2373I1.2,66,37,2
WI2-81516E3.1,2,69,34
WIBG,14,75,16
WIF1,14,87,4
WIPF1,21,76,8
WIPF2,11,73,21
WIPF3,65,39,1
WIPI1,10,75,20
WIPI2,36,45,24
WISP1,67,34,4
WISP2,71,31,3
WISP3,12,82,11
WIZ,6,58,41
WLS,2,86,17
WNK1,17,55,33
WNK2,14,81,10
WNK3,25,78,2
WNK4,8,67,30
WNT1,10,72,23
WNT10A,22,76,7
WNT10B,10,72,23
WNT11,12,86,7
WNT16,53,51,1
WNT2,50,54,1
WNT2B,0,68,37
WNT3,8,69,28
WNT3A,19,82,4
WNT4,0,59,46
WNT5A,9,90,6
WNT5B,20,70,15
WNT6,22,76,7
WNT7A,7,90,8
WNT7B,3,72,30
WNT8A,4,61,40
WNT8B,1,63,41
WNT9A,19,82,4
WNT9B,8,69,28
WRAP53,2,41,62
WRAP73,1,74,30
WRB,5,72,28
WRN,13,42,50
WRNIP1,26,73,6
WSB1,14,75,16
WSB2,8,59,38
WSCD1,0,37,68
WSCD2,13,88,4
WT1,9,76,20
WT1-AS,9,76,20
WTAP,18,81,6
WTAPP1,12,86,7
WTH3DI,21,82,2
WTIP,15,71,19
WWC1,7,87,11
WWC2,3,72,30
WWC2-AS2,3,72,30
WWC3,25,78,2
WWOX,18,64,23
WWP1,47,52,6
WWP2,3,58,44
WWTR1,13,85,7
WWTR1-AS1,13,85,7
XAB2,6,51,48
XAF1,0,41,64
XAGE1A,25,78,2
XAGE1B,25,78,2
XAGE1C,25,78,2
XAGE1D,25,78,2
XAGE2,25,78,2
XAGE2B,25,78,2
XAGE3,25,78,2
XAGE5,25,78,2
XBP1,2,57,46
XCL1,30,74,1
XCL2,30,74,1
XCR1,12,88,5
XDH,26,73,6
XG,25,78,2
XGPY2,25,78,2
XIAP,25,78,2
XIRP1,8,91,6
XIRP2,21,81,3
XIRP2-AS1,21,82,2
XIST,25,78,2
XK,25,78,2
XKR3,3,73,29
XKR4,44,54,7
XKR5,17,44,44
XKR6,17,46,42
XKR7,68,29,8
XKR8,1,46,58
XKR9,46,49,10
XKRX,25,78,2
XKRY,13,68,24
XPA,15,79,11
XPC,13,86,6
XPNPEP1,4,84,17
XPNPEP2,25,78,2
XPNPEP3,2,38,65
XPO1,12,52,41
XPO4,48,49,8
XPO5,22,69,14
XPO6,11,72,22
XPO7,17,40,48
XPOT,12,63,30
XPR1,22,72,11
XRCC1,15,75,15
XRCC2,27,41,37
XRCC3,2,55,48
XRCC4,3,87,15
XRCC5,19,84,2
XRCC6,2,53,50
XRCC6BP1,15,85,5
XRCC6P5,25,78,2
XRN1,6,66,33
XRN2,50,45,10
XRRA1,11,86,8
XXYLT1,13,81,11
XXYLT1-AS1,13,89,3
XXYLT1-AS2,13,89,3
XYLB,10,90,5
XYLT1,13,71,21
XYLT2,11,78,16
YAE1D1,65,32,8
YAF2,12,76,17
YAP1,11,83,11
