,gain,neutral,loss
LOC105369431,2,87,6
LOC105369438,2,87,6
LOC105369443,2,87,6
LOC105369473,1,88,6
LOC105369486,1,88,6
LOC105369507,1,88,6
LOC105369509,1,88,6
LOC105369532,2,88,5
LOC105369595,10,84,1
LOC105369632,9,85,1
LOC105369691,6,88,1
LOC105369747,6,86,3
LOC105369781,12,82,1
LOC105369879,4,87,4
LOC105369911,4,87,4
LOC105369921,4,87,4
LOC105369945,4,87,4
LOC105369971,7,86,2
LOC105369980,4,87,4
LOC105370024,4,87,4
LOC105370068,4,84,7
LOC105370203,1,85,9
LOC105370306,3,84,8
LOC105370333,3,83,9
LOC105370361,3,83,9
LOC105370401,7,85,3
LOC105370457,3,91,1
LOC105370473,2,91,2
LOC105370489,2,91,2
LOC105370526,1,90,4
LOC105370586,2,88,5
LOC105370619,2,88,5
LOC105370622,2,88,5
LOC105370697,3,90,2
LOC105370757,1,83,11
LOC105370792,1,78,16
LOC105370802,0,80,15
LOC105370829,0,84,11
LOC105370941,0,82,13
LOC105370943,0,80,15
LOC105370954,0,86,9
LOC105371038,3,85,7
LOC105371046,5,85,5
LOC105371049,3,87,5
LOC105371083,4,86,5
LOC105371184,3,85,7
LOC105371267,0,87,8
LOC105371328,1,82,12
LOC105371335,0,83,12
LOC105371414,0,84,11
LOC105371430,3,80,12
LOC105371433,23,72,0
LOC105371458,24,71,0
LOC105371485,3,81,11
LOC105371506,2,82,11
LOC105371592,3,81,11
LOC105371703,3,84,8
LOC105371730,2,83,10
LOC105371789,1,83,11
LOC105371795,3,82,10
LOC105371814,2,83,10
LOC105371824,7,80,8
LOC105371849,5,83,7
LOC105371855,4,85,6
LOC105371880,3,85,7
LOC105371899,6,83,6
LOC105371907,1,89,5
LOC105371925,6,83,6
LOC105371998,4,88,3
LOC105372028,4,87,4
LOC105372038,4,87,4
LOC105372068,1,90,4
LOC105372069,1,90,4
LOC105372071,1,90,4
LOC105372179,2,88,5
LOC105372273,6,87,2
LOC105372383,6,85,4
LOC105372397,5,85,5
LOC105372440,4,85,6
LOC105372441,4,85,6
LOC105372480,4,85,6
LOC105372483,4,85,6
LOC105372493,9,84,2
LOC105372582,7,87,1
LOC105372633,8,85,2
LOC105372653,9,84,2
LOC105372672,13,81,1
LOC105372695,12,82,1
LOC105372795,4,85,6
LOC105372833,1,88,6
LOC105372977,1,82,12
LOC105372990,1,82,12
LOC105373021,1,82,12
LOC105373031,2,84,9
LOC105373044,1,83,11
LOC105373051,1,82,12
LOC105373064,1,81,13
LOC105373100,2,81,12
LOC105373156,4,77,14
LOC105373159,23,71,1
LOC105373185,4,80,11
LOC105373338,4,76,15
LOC105373352,7,88,0
LOC105373378,5,75,15
LOC105373383,6,74,15
LOC105373394,7,88,0
LOC105373496,6,89,0
LOC105373553,5,89,1
LOC105373562,7,88,0
LOC105373609,7,88,0
LOC105373656,6,89,0
LOC105373764,4,90,1
LOC105373782,4,90,1
LOC105373805,4,90,1
LOC105373876,4,89,2
LOC105373878,5,88,2
LOC105374042,7,88,0
LOC105374060,8,87,0
LOC105374194,9,86,0
LOC105374205,11,84,0
LOC105374297,3,91,1
LOC105374312,3,91,1
LOC105374313,9,86,0
LOC105374338,1,88,6
LOC105374344,1,88,6
LOC105374389,7,88,0
LOC105374428,3,84,8
LOC105374454,8,87,0
LOC105374516,1,88,6
LOC105374546,2,85,8
LOC105374620,3,90,2
LOC105374704,4,90,1
LOC105374727,4,90,1
LOC105374820,7,88,0
LOC105374952,5,89,1
LOC105374960,5,89,1
LOC105374972,4,91,0
LOC105374988,4,91,0
LOC105375075,5,90,0
LOC105375115,9,82,4
LOC105375166,11,80,4
LOC105375218,10,81,4
LOC105375297,9,82,4
LOC105375304,11,80,4
LOC105375401,10,80,5
LOC105375429,10,80,5
LOC105375483,11,82,2
LOC105375504,11,82,2
LOC105375512,12,81,2
LOC105375545,12,81,2
LOC105375556,11,82,2
LOC105375690,16,78,1
LOC105375713,15,79,1
LOC105375744,16,78,1
LOC105375773,15,79,1
LOC105375787,15,79,1
LOC105375800,15,79,1
LOC105375843,12,82,1
LOC105375972,2,84,9
LOC105376114,1,81,13
LOC105376194,1,82,12
LOC105376271,3,83,9
LOC105376306,2,80,13
LOC105376331,2,81,12
LOC105376351,17,74,4
LOC105376360,18,74,3
LOC105376365,18,74,3
LOC105376382,18,74,3
LOC105376398,18,73,4
LOC105376444,18,73,4
LOC105376453,18,73,4
LOC105376468,18,72,5
LOC105376480,18,73,4
LOC105376599,2,84,9
LOC105376633,3,85,7
LOC105376671,2,84,9
LOC105376731,0,85,10
LOC105376736,4,87,4
LOC105376772,1,82,12
LOC105376805,2,85,8
LOC105376975,1,89,5
LOC105376997,2,88,5
LOC105377102,3,87,5
LOC105377143,6,87,2
LOC105377146,2,88,5
LOC105377162,4,87,4
LOC105377213,4,76,15
LOC105377245,2,86,7
LOC105377267,2,87,6
LOC105377342,2,85,8
LOC105377348,1,86,8
LOC105377372,1,86,8
LOC105377448,1,84,10
LOC105377458,1,84,10
LOC105377480,1,84,10
LOC105377590,1,83,11
LOC105377621,1,86,8
LOC105377623,1,84,10
LOC105377651,2,84,9
LOC105377716,1,85,9
LOC105377763,3,83,9
LOC105377849,1,93,1
LOC105377879,1,92,2
LOC105377924,2,90,3
LOC105377967,1,91,3
LOC105377975,1,91,3
LOC105378047,2,93,0
LOC105378052,2,93,0
LOC105378068,1,91,3
LOC105378098,1,92,2
LOC105378123,2,91,2
LOC105378127,3,90,2
LOC105378137,2,91,2
LOC105378146,2,91,2
LOC105378183,7,83,5
LOC105378269,17,75,3
LOC105378292,17,75,3
LOC105378305,17,74,4
LOC105378311,18,73,4
LOC105378330,18,73,4
LOC105378349,17,76,2
LOC105378367,19,74,2
LOC105378385,18,74,3
LOC105378386,17,76,2
LOC105378397,17,76,2
LOC105378430,16,75,4
LOC105378470,17,73,5
LOC105378586,5,86,4
LOC105378591,4,86,5
LOC105378614,2,87,6
LOC105378663,7,86,2
LOC105378683,6,87,2
LOC105378696,7,86,2
LOC105378828,4,88,3
LOC105378853,4,88,3
LOC105378933,3,89,3
LOC105379030,1,85,9
LOC105379143,1,85,9
LOC105379152,1,85,9
LOC105379176,2,84,9
LOC105379183,2,84,9
LOC105379192,1,85,9
LOC105379194,1,85,9
LOC105379252,1,83,11
LOC105379393,11,82,2
LOC105379450,1,82,12
LOC105379477,5,89,1
LOC105379511,1,84,10
LOC105379514,1,85,9
LOC105379550,0,95,0
LOC105379807,1,83,11
LOC105447645,4,85,6
LOC105616981,6,89,0
LOC105747689,4,90,1
LOC105755953,18,73,4
LOC106660606,2,88,5
LOC106699570,1,83,11
LOC106780825,1,88,6
LOC107001062,17,75,3
LOC107105282,6,89,0
LOC107984035,1,85,9
LOC107984132,2,85,8
LOC107984703,1,89,5
LOC107984784,1,84,10
LOC107984974,3,82,10
LOC107985033,1,84,10
LOC107985355,24,70,1
LOC107985544,1,83,11
LOC107985820,7,88,0
LOC107986845,11,82,2
LOC108783645,4,91,0
LOC108783654,3,82,10
LOC109864269,1,86,8
LOC110091768,1,82,12
LOC110091776,2,86,7
LOC110091777,1,87,7
LOC110117498,7,86,2
LOC110117498-PIK3R3,7,86,2
LOC110384692,4,91,0
LOC112543491,25,70,0
LOC112577516,20,71,4
LOC143666,2,84,9
LOC145474,2,88,5
LOC145694,0,85,10
LOC145783,0,84,11
LOC145845,1,82,12
LOC148413,5,86,4
LOC148696,25,67,3
LOC148709,25,68,2
LOC149373,23,71,1
LOC149684,7,87,1
LOC150051,3,86,6
LOC150776,6,89,0
LOC150935,5,88,2
LOC151174,5,88,2
LOC151484,6,86,3
LOC152048,3,87,5
LOC153684,3,91,1
LOC153910,1,92,2
LOC154449,1,91,3
LOC154761,11,82,2
LOC155060,11,82,2
LOC157273,8,82,5
LOC158434,1,82,12
LOC158435,1,82,12
LOC171391,2,83,10
LOC200772,5,88,2
LOC202181,2,84,9
LOC220729,10,84,1
LOC221122,3,85,7
LOC221946,10,81,4
LOC254028,4,89,2
LOC254896,9,80,6
LOC256880,1,86,8
LOC257396,1,87,7
LOC283028,17,75,3
LOC283038,20,72,3
LOC283045,18,73,4
LOC283140,1,88,6
LOC283177,1,88,6
LOC283194,4,85,6
LOC283214,4,87,4
LOC283299,2,83,10
LOC283335,7,86,2
LOC283387,5,87,3
LOC283435,4,89,2
LOC283665,0,84,11
LOC283683,1,84,10
LOC283710,1,83,11
LOC283731,1,85,9
LOC283788,0,95,0
LOC283856,0,86,9
LOC283922,1,82,12
LOC284009,3,81,11
LOC284191,2,83,10
LOC284240,1,91,3
LOC284241,1,91,3
LOC284344,3,87,5
LOC284379,3,87,5
LOC284395,6,86,3
LOC284412,6,85,4
LOC284454,6,86,3
LOC284577,25,69,1
LOC284578,26,67,2
LOC284581,26,67,2
LOC284632,2,87,6
LOC284788,7,87,1
LOC284798,8,86,1
LOC284865,3,81,11
LOC284898,1,82,12
LOC284930,1,81,13
LOC284933,1,81,13
LOC284950,9,86,0
LOC285000,5,90,0
LOC285074,6,89,0
LOC285095,4,91,0
LOC285097,4,91,0
LOC285191,5,88,2
LOC285593,0,85,10
LOC285626,1,85,9
LOC285638,1,85,9
LOC285762,1,91,3
LOC285766,5,89,1
LOC285804,1,91,3
LOC285819,4,91,0
LOC285847,4,91,0
LOC285889,12,81,2
LOC286059,9,80,6
LOC286083,8,81,6
LOC286177,8,85,2
LOC286178,12,82,1
LOC286297,1,83,11
LOC286359,1,83,11
LOC286437,6,77,12
LOC338694,2,89,4
LOC338963,0,85,10
LOC339059,0,85,10
LOC339166,2,82,11
LOC339192,3,82,10
LOC339260,1,84,10
LOC339298,1,88,6
LOC339529,23,71,1
LOC339539,6,87,2
LOC339593,8,86,1
LOC339666,1,82,12
LOC339685,1,81,13
LOC339803,7,88,0
LOC339862,1,89,5
LOC339874,7,88,0
LOC339902,2,88,5
LOC339975,1,83,11
LOC340090,1,85,9
LOC340357,8,82,5
LOC340512,1,82,12
LOC341056,2,88,5
LOC343052,7,87,1
LOC344967,2,85,8
LOC349160,11,82,2
LOC374443,7,87,1
LOC375196,10,85,0
LOC387810,1,88,6
LOC388242,1,89,5
LOC388282,1,84,10
LOC388436,2,83,10
LOC388692,21,74,0
LOC388780,10,83,2
LOC388813,3,85,7
LOC389199,1,87,7
LOC389247,1,82,12
LOC389602,12,81,2
LOC389641,8,81,6
LOC389705,2,83,10
LOC389765,1,81,13
LOC389831,0,95,0
LOC389834,0,95,0
LOC389895,4,76,15
LOC389906,5,77,13
LOC390705,0,89,6
LOC390877,2,87,6
LOC391322,0,95,0
LOC392196,9,81,5
LOC392232,15,79,1
LOC392364,1,81,13
LOC392452,4,80,11
LOC399715,18,74,3
LOC399716,18,74,3
LOC399815,20,71,4
LOC399886,3,85,7
LOC399975,1,88,6
LOC400464,0,84,11
LOC400541,1,82,12
LOC400553,0,84,11
LOC400622,5,84,6
LOC400627,6,84,5
LOC400655,1,88,6
LOC400682,4,88,3
LOC400684,6,86,3
LOC400706,3,86,6
LOC400710,2,86,7
LOC400743,2,87,6
LOC400794,24,71,0
LOC400800,23,70,2
LOC400867,3,86,6
LOC400940,7,88,0
LOC401021,4,90,1
LOC401127,2,85,8
LOC401176,4,90,1
LOC401261,6,89,0
LOC401312,10,81,4
LOC401320,10,81,4
LOC401324,10,81,4
LOC401357,9,82,4
LOC401442,8,81,6
LOC401463,14,80,1
LOC401478,14,80,1
LOC401554,2,80,13
LOC401557,2,80,13
LOC401585,4,80,11
LOC403312,1,88,6
LOC403323,1,84,10
LOC407835,11,82,2
LOC414300,4,87,4
LOC439933,2,84,9
LOC440028,2,83,10
LOC440040,4,86,5
LOC440084,7,87,1
LOC440173,1,81,13
LOC440300,0,86,9
LOC440311,0,84,11
LOC440346,4,85,6
LOC440434,1,87,7
LOC440570,0,95,0
LOC440700,24,71,0
LOC440895,6,87,2
LOC440896,1,85,9
LOC440910,6,89,0
LOC440934,4,89,2
LOC440982,9,86,0
LOC441052,2,83,10
LOC441081,1,90,4
LOC441086,1,85,9
LOC441087,1,85,9
LOC441155,1,93,1
LOC441179,2,91,2
LOC441204,11,80,4
LOC441242,10,82,3
LOC441454,1,82,12
LOC441455,1,82,12
LOC441601,2,86,7
LOC441666,17,75,3
LOC442028,7,88,0
LOC442132,3,90,2
LOC442497,9,82,4
LOC494127,1,81,13
LOC494141,2,84,9
LOC497256,1,81,13
LOC51145,2,82,11
LOC541472,10,81,4
LOC541473,10,81,4
LOC550113,2,87,6
LOC554206,0,88,7
LOC554249,1,84,10
LOC574538,10,84,1
LOC606724,1,89,5
LOC613038,1,89,5
LOC613206,2,82,11
LOC613266,8,86,1
LOC641367,4,88,3
LOC641746,10,82,3
LOC642131,1,86,8
LOC642361,17,75,3
LOC642366,1,87,7
LOC642423,0,86,9
LOC642484,2,88,5
LOC642648,1,81,13
LOC642846,7,87,1
LOC642852,5,84,6
LOC642929,1,82,12
LOC642943,1,82,12
LOC643072,6,89,0
LOC643201,0,85,10
LOC643327,5,89,1
LOC643339,4,87,4
LOC643387,5,88,2
LOC643406,8,85,2
LOC643441,4,88,3
LOC643542,3,87,5
LOC643711,4,87,4
LOC643733,2,87,6
LOC643802,0,86,9
LOC644090,11,82,2
LOC644135,3,90,2
LOC644189,6,85,4
LOC644285,1,85,9
LOC644554,7,84,4
LOC644634,22,73,0
LOC644656,4,82,9
LOC644669,3,89,3
LOC644762,3,82,10
LOC644794,10,82,3
LOC644936,6,81,8
LOC645177,7,87,1
LOC645188,4,76,15
LOC645485,6,88,1
LOC645513,1,85,9
LOC645752,0,86,9
LOC645967,2,93,0
LOC646029,3,87,5
LOC646030,3,82,10
LOC646214,1,85,9
LOC646383,1,89,5
LOC646471,2,88,5
LOC646522,1,88,6
LOC646548,2,88,5
LOC646626,4,88,3
LOC646730,10,85,0
LOC646736,5,88,2
LOC646762,10,81,4
LOC646813,2,85,8
LOC646903,9,86,0
LOC646938,0,85,10
LOC647070,25,70,0
LOC648987,3,91,1
LOC649133,1,89,5
LOC649352,9,81,5
LOC650226,9,82,4
LOC651337,2,82,11
LOC652276,2,87,6
LOC653080,1,90,4
LOC653160,2,87,6
LOC653653,5,83,7
LOC653712,7,88,0
LOC654780,0,83,12
LOC654841,6,87,2
LOC692247,2,84,9
LOC727751,0,86,9
LOC727896,8,84,3
LOC728024,9,82,4
LOC728095,1,83,11
LOC728158,20,72,3
LOC728196,1,88,6
LOC728327,20,71,4
LOC728392,2,82,11
LOC728485,6,85,4
LOC728554,1,88,6
LOC728613,3,90,2
LOC728660,4,76,15
LOC728673,1,84,10
LOC728715,7,87,1
LOC728730,9,86,0
LOC728739,4,87,4
LOC728743,13,80,2
LOC728752,6,85,4
LOC728755,2,92,1
LOC728975,6,87,2
LOC728989,23,72,0
LOC729080,1,85,9
LOC729159,1,84,10
LOC729218,1,85,9
LOC729224,4,89,2
LOC729291,6,88,1
LOC729296,12,82,1
LOC729305,1,88,6
LOC729558,1,84,10
LOC729603,1,92,2
LOC729609,4,77,14
LOC729652,2,86,7
LOC729681,2,91,2
LOC729683,5,84,6
LOC729732,8,82,5
LOC729737,2,86,7
LOC729815,18,75,2
LOC729867,24,71,0
LOC729870,1,84,10
LOC729930,4,88,3
LOC729966,8,86,1
LOC729968,6,87,2
LOC729970,6,86,3
LOC730098,3,83,9
LOC730100,7,88,0
LOC730101,5,90,0
LOC730183,2,88,5
LOC730202,1,89,5
LOC730234,9,82,4
LOC730338,9,82,4
LOC730668,1,81,13
LOC731157,1,85,9
LOC79999,2,83,10
LOC90246,8,86,1
LOC90768,1,82,12
LOC91370,1,82,12
LOC91450,0,86,9
LOC91548,22,70,3
LOC93429,3,86,6
LOC93463,5,88,2
LOC93622,1,87,7
LOH12CR2,8,86,1
LONP1,2,86,7
LONP2,0,88,7
LONRF1,8,82,5
LONRF2,5,90,0
LONRF3,4,78,13
LOR,23,72,0
LOX,1,85,9
LOXHD1,1,89,5
LOXL1,0,85,10
LOXL1-AS1,0,85,10
LOXL2,8,81,6
LOXL3,7,88,0
LOXL4,17,74,4
LPA,1,92,2
LPAL2,1,92,2
LPAR1,1,82,12
LPAR2,8,84,3
LPAR3,4,88,3
LPAR4,4,80,11
LPAR5,7,87,1
LPAR6,1,85,9
LPCAT1,3,90,2
LPCAT2,0,86,9
LPCAT3,9,85,1
LPCAT4,1,82,12
LPGAT1,22,70,3
LPIN1,7,88,0
LPIN2,7,85,3
LPIN3,7,87,1
LPL,9,81,5
LPO,3,84,8
LPP,9,85,1
LPP-AS1,9,85,1
LPP-AS2,9,85,1
LPXN,4,85,6
LRAT,1,84,10
LRBA,1,84,10
LRCH1,2,84,9
LRCH2,6,75,14
LRCH3,9,85,1
LRCH4,10,80,5
LRCOL1,5,84,6
LRFN1,5,85,5
LRFN2,5,90,0
LRFN3,6,85,4
LRFN4,8,85,2
LRFN5,2,92,1
LRG1,1,86,8
LRGUK,11,82,2
LRIF1,5,87,3
LRIG1,6,86,3
LRIG2,4,88,3
LRIG3,5,87,3
LRIT1,18,74,3
LRIT2,18,74,3
LRIT3,1,85,9
LRMDA,17,76,2
LRMP,7,87,1
LRP1,7,85,3
LRP1-AS,6,86,3
LRP10,4,89,2
LRP11,2,93,0
LRP12,15,79,1
LRP1B,6,89,0
LRP2,7,88,0
LRP2BP,1,82,12
LRP3,7,85,3
LRP4,6,84,5
LRP4-AS1,6,84,5
LRP5,6,87,2
LRP5L,1,82,12
LRP6,7,87,1
LRP8,3,90,2
LRPAP1,2,87,6
LRPPRC,7,88,0
LRR1,2,91,2
LRRC1,5,90,0
LRRC10,5,86,4
LRRC10B,4,86,5
LRRC14,11,83,1
LRRC14B,3,90,2
LRRC15,9,85,1
LRRC17,10,80,5
LRRC18,17,75,3
LRRC19,2,84,9
LRRC2,4,88,3
LRRC2-AS1,4,88,3
LRRC20,18,75,2
LRRC23,9,85,1
LRRC24,11,83,1
LRRC25,8,86,1
LRRC26,4,80,11
LRRC27,20,71,4
LRRC28,0,84,11
LRRC29,1,83,11
LRRC3,3,87,5
LRRC3-DT,3,87,5
LRRC30,7,85,3
LRRC31,11,84,0
LRRC32,3,87,5
LRRC34,11,84,0
LRRC36,0,84,11
LRRC37A,2,86,7
LRRC37A11P,6,81,8
LRRC37A2,2,86,7
LRRC37A3,6,84,5
LRRC37A4P,2,86,7
LRRC37A5P,3,81,11
LRRC37A6P,18,73,4
LRRC37A8P,0,88,7
LRRC37B,2,83,10
LRRC38,4,86,5
LRRC39,6,86,3
LRRC3B,2,88,5
LRRC3C,8,81,6
LRRC4,11,82,2
LRRC40,3,90,2
LRRC41,7,86,2
LRRC42,5,88,2
LRRC43,4,87,4
LRRC45,5,83,7
LRRC46,1,84,10
LRRC47,2,87,6
LRRC49,1,84,10
LRRC4B,4,85,6
LRRC4C,3,85,7
LRRC52,24,71,0
LRRC55,3,86,6
LRRC56,2,84,9
LRRC57,0,79,16
LRRC58,9,86,0
LRRC59,5,81,9
LRRC6,15,79,1
LRRC61,12,81,2
LRRC63,2,85,8
LRRC66,2,86,7
LRRC69,15,79,1
LRRC7,3,90,2
LRRC70,1,86,8
LRRC71,23,72,0
LRRC72,11,80,4
LRRC73,5,89,1
LRRC74A,4,86,5
LRRC74B,2,83,10
LRRC75A,1,84,10
LRRC75A-AS1,1,84,10
LRRC75B,2,82,11
LRRC77P,10,85,0
LRRC8A,2,80,13
LRRC8B,4,88,3
LRRC8C,4,88,3
LRRC8C-DT,4,88,3
LRRC8D,4,88,3
LRRC8E,3,86,6
LRRC9,1,90,4
LRRCC1,16,78,1
LRRD1,10,80,5
LRRFIP1,5,88,2
LRRFIP2,1,89,5
LRRIQ1,4,87,4
LRRIQ3,4,89,2
LRRIQ4,11,84,0
LRRK1,0,84,11
LRRK2,5,88,2
LRRN1,1,87,7
LRRN2,25,69,1
LRRN3,11,81,3
LRRN4,8,85,2
LRRN4CL,6,85,4
LRRTM1,6,89,0
LRRTM2,1,85,9
LRRTM3,17,74,4
LRRTM4,7,88,0
LRSAM1,3,81,11
LRTM1,2,88,5
LRTM2,9,85,1
LRTOMT,4,87,4
LRWD1,10,80,5
LSAMP,6,89,0
LSAMP-AS1,6,89,0
LSG1,9,85,1
LSINCT5,3,90,2
LSM1,11,81,3
LSM10,3,87,5
LSM11,1,85,9
LSM12,1,83,11
LSM14A,5,88,2
LSM14B,14,80,1
LSM2,4,91,0
LSM3,3,86,6
LSM4,8,86,1
LSM5,10,81,4
LSM6,1,84,10
LSM7,2,85,8
LSM8,10,82,3
LSMEM1,11,81,3
LSMEM2,3,88,4
LSP1,2,83,10
LSP1P3,4,90,1
LSP1P4,6,89,0
LSP1P5,21,74,0
LSR,6,85,4
LSS,1,88,6
LST1,4,91,0
LTA,4,91,0
LTA4H,4,87,4
LTB,4,91,0
LTB4R,3,90,2
LTB4R2,3,90,2
LTBP1,8,87,0
LTBP2,3,87,5
LTBP3,7,86,2
LTBP4,5,85,5
LTBR,7,87,1
LTC4S,3,83,9
LTF,4,88,3
LTK,0,79,16
LTN1,4,85,6
LTO1,8,85,2
LTV1,1,93,1
LUADT1,1,93,1
LUARIS,9,82,4
LUC7L,2,88,5
LUC7L2,11,82,2
LUC7L3,7,80,8
LUCAT1,1,85,9
LUM,4,87,4
LUNAR1,0,84,11
LURAP1,7,86,2
LURAP1L,2,83,10
LURAP1L-AS1,2,83,10
LUZP1,3,86,6
LUZP2,3,83,9
LUZP4,6,75,14
LUZP6,11,82,2
LVRN,1,85,9
LXN,10,85,0
LY6D,13,81,1
LY6E,15,79,1
LY6E-DT,15,79,1
LY6G5B,4,91,0
LY6G5C,4,91,0
LY6G6C,4,91,0
LY6G6D,4,91,0
LY6G6E,4,91,0
LY6G6F,4,91,0
LY6G6F-LY6G6D,4,91,0
LY6H,15,79,1
LY6K,13,81,1
LY75,7,88,0
LY75-CD302,6,89,0
LY86,6,88,1
LY86-AS1,6,88,1
LY9,23,72,0
LY96,15,79,1
LYAR,2,87,6
LYG1,7,88,0
LYG2,7,88,0
LYL1,6,87,2
LYN,12,82,1
LYNX1,13,81,1
LYNX1-SLURP2,13,81,1
LYPD1,6,89,0
LYPD2,13,81,1
LYPD3,3,85,7
LYPD4,3,87,5
LYPD5,3,85,7
LYPD6,5,90,0
LYPD6B,5,90,0
LYPD8,23,71,1
LYPLA1,14,80,1
LYPLA2,3,86,6
LYPLA2P2,3,86,6
LYPLAL1,23,70,2
LYPLAL1-DT,23,70,2
LYRM1,2,87,6
LYRM2,1,91,3
LYRM4,6,88,1
LYRM4-AS1,6,88,1
LYRM7,1,85,9
LYRM9,3,84,8
LYSMD1,26,69,0
LYSMD2,0,84,11
LYSMD3,1,85,9
LYSMD4,0,84,11
LYST,23,71,1
LYVE1,2,83,10
LYZ,5,86,4
LYZL1,18,72,5
LYZL2,19,72,4
LYZL4,3,88,4
LYZL6,0,88,7
LZIC,3,87,5
LZTFL1,3,88,4
LZTR1,2,83,10
LZTS1,8,82,5
LZTS1-AS1,8,82,5
LZTS2,17,74,4
LZTS3,9,84,2
M1AP,7,88,0
M6PR,7,87,1
MAATS1,9,86,0
MAB21L1,3,85,7
MAB21L2,1,84,10
MAB21L3,5,87,3
MACC1,11,80,4
MACC1-AS1,11,80,4
MACF1,6,87,2
MACO1,2,88,5
MACROD1,4,86,5
MACROD2,8,86,1
MACROD2-AS1,9,83,3
MACROD2-IT1,9,85,1
MAD1L1,9,82,4
MAD2L1,1,85,9
MAD2L1BP,5,89,1
MAD2L2,3,88,4
MADCAM1,1,86,8
MADD,4,85,6
MAEA,1,88,6
MAEL,24,71,0
MAF,0,83,12
MAF1,11,83,1
MAFA,14,80,1
MAFA-AS1,14,80,1
MAFB,8,86,1
MAFF,2,85,8
MAFG,7,82,6
MAFG-DT,7,82,6
MAFIP,0,95,0
MAFK,9,82,4
MAFTRR,0,83,12
MAG,7,84,4
MAGEA1,5,75,15
MAGEA10,5,75,15
MAGEA10-MAGEA5,5,75,15
MAGEA11,4,76,15
MAGEA12,5,75,15
MAGEA2,5,75,15
MAGEA2B,5,75,15
MAGEA3,5,75,15
MAGEA4,5,75,15
MAGEA4-AS1,5,75,15
MAGEA5,5,75,15
MAGEA6,5,75,15
MAGEA8,4,76,15
MAGEA8-AS1,4,76,15
MAGEA9,4,76,15
MAGEA9B,4,76,15
MAGEB1,5,77,13
MAGEB10,5,77,13
MAGEB16,5,77,13
MAGEB17,4,77,14
MAGEB18,5,77,13
MAGEB2,5,77,13
MAGEB3,5,77,13
MAGEB4,5,77,13
MAGEB5,5,77,13
MAGEB6,5,77,13
MAGEC1,5,75,15
MAGEC2,5,75,15
MAGEC3,5,75,15
MAGED1,4,80,11
MAGED2,5,80,10
MAGED4,4,81,10
MAGED4B,4,81,10
MAGEE1,4,80,11
MAGEE2,4,80,11
MAGEF1,9,85,1
MAGEH1,4,81,10
MAGEL2,1,84,10
MAGI1,4,86,5
MAGI1-AS1,5,86,4
MAGI1-IT1,5,86,4
MAGI2,10,80,5
MAGI2-AS2,10,80,5
MAGI2-AS3,10,80,5
MAGI3,4,88,3
MAGIX,6,79,10
MAGOH,3,90,2
MAGOH2P,2,83,10
MAGOHB,7,87,1
MAGT1,4,80,11
MAIP1,4,89,2
MAJIN,5,87,3
MAK,7,87,1
MAK16,8,84,3
MAL,7,88,0
MAL2,15,79,1
MAL2-AS1,15,79,1
MALAT1,7,86,2
MALINC1,3,83,9
MALL,6,87,2
MALRD1,18,73,4
MALSU1,11,80,4
MALT1,2,88,5
MAMDC2,1,84,10
MAMDC2-AS1,1,84,10
MAMDC4,2,81,12
MAML1,3,83,9
MAML2,2,87,6
MAML3,1,84,10
MAMLD1,4,76,15
MAMSTR,4,85,6
MAN1A1,2,91,2
MAN1A2,3,90,2
MAN1B1,4,80,11
MAN1B1-DT,4,80,11
MAN1C1,2,88,5
MAN2A1,1,85,9
MAN2A2,0,86,9
MAN2B1,5,87,3
MAN2B2,1,87,7
MAN2C1,0,85,10
MANBA,1,86,8
MANBAL,8,86,1
MANCR,18,74,3
MANEA,1,91,3
MANEA-DT,1,91,3
MANEAL,4,87,4
MANF,4,87,4
MANSC1,8,86,1
MANSC4,6,88,1
MAOA,4,80,11
MAOB,4,80,11
MAP10,23,71,1
MAP1A,0,79,16
MAP1B,1,85,9
MAP1LC3A,10,84,1
MAP1LC3B,0,84,11
MAP1LC3B2,5,86,4
MAP1LC3C,23,71,1
MAP1S,6,87,2
MAP2,5,88,2
MAP2K1,0,85,10
MAP2K2,1,86,8
MAP2K3,1,84,10
MAP2K4,1,84,10
MAP2K4P1,4,80,11
MAP2K5,0,85,10
MAP2K6,3,85,7
MAP2K7,3,87,5
MAP3K1,1,86,8
MAP3K10,4,86,5
MAP3K11,7,86,2
MAP3K12,6,87,2
MAP3K13,9,85,1
MAP3K14,2,83,10
MAP3K14-AS1,2,83,10
MAP3K15,4,77,14
MAP3K19,5,89,1
MAP3K2,7,88,0
MAP3K20,6,89,0
MAP3K20-AS1,6,89,0
MAP3K21,24,70,1
MAP3K3,5,84,6
MAP3K4,1,92,2
MAP3K5,2,91,2
MAP3K6,3,86,6
MAP3K7,1,91,3
MAP3K7CL,3,86,6
MAP3K8,19,72,4
MAP3K9,2,88,5
MAP4,3,87,5
MAP4K1,5,85,5
MAP4K2,5,86,4
MAP4K3,9,86,0
MAP4K4,5,90,0
MAP4K5,2,91,2
MAP6,4,87,4
MAP6D1,9,85,1
MAP7,2,91,2
MAP7D1,4,86,5
MAP7D2,4,77,14
MAP7D3,5,75,15
MAP9,1,84,10
MAPK1,1,82,12
MAPK10,2,85,8
MAPK11,1,82,12
MAPK12,1,81,13
MAPK13,5,90,0
MAPK14,5,90,0
MAPK15,15,79,1
MAPK1IP1L,4,88,3
MAPK3,2,88,5
